TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2023zfh*,10:13:31.068,+40:10:55.80,2023-12-09 08:41:16.800,2023-12-10,19.56,ABMag,r - ZTF,1.306997302087812,2.6293567398166755,G,-18.529999776892527,414.954,0.090541965271,"['153.379' '40.18205' 'G' '414.954' '0.090541965271' '1.306997302087812'
 '2.6293567398166755']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zeu,01:36:49.249,+01:35:05.68,2023-12-09 02:45:36.000,2023-12-10,18.82,ABMag,r - ZTF,1.4080798371975078,0.8933448119027168,G,-16.76408486524368,130.863030399,0.0297971248986,"['24.2052' '1.58452' 'G' '130.863030399' '0.0297971248986'
 '1.4080798371975078' '0.8933448119027168']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zep,03:23:23.940,-12:31:27.47,2023-12-07 05:36:57.600,2023-12-10,18.55,ABMag,g - ZTF,1.4784189643576313,1.7757073838081947,G,-18.419995044837922,247.741640432,0.055399,"['50.850025' '-12.524608' 'G' '247.741640432' '0.055399'
 '1.4784189643576313' '1.7757073838081947']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zgr*,13:08:03.136,+03:51:14.95,2023-11-13 13:04:48.000,2023-12-10,17.86,ABMag,r - ZTF,1.6291353849394776,2.801835978102486,G,-19.889553321028238,354.740410466,0.078089,"['197.012634' '3.854017' 'G' '354.740410466' '0.078089'
 '1.6291353849394776' '2.801835978102486']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zfu*,11:23:16.746,+33:56:46.94,2023-12-09 10:42:14.400,2023-12-10,19.01,ABMag,r - ZTF,2.0492930502855407,1.5673200857850547,G,-16.979893826046354,157.753413442,0.0351878275939,"['170.82' '33.94691' 'G' '157.753413442' '0.0351878275939'
 '2.0492930502855407' '1.5673200857850547']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zef*,00:06:10.911,-11:07:10.61,2023-12-07 02:45:36.000,2023-12-10,18.72,ABMag,g - ZTF,2.0766885071970878,3.474933950990729,G,-18.970001639968274,345.144,0.0760855580428,"['1.545' '-11.11997' 'G' '345.144' '0.0760855580428' '2.0766885071970878'
 '3.474933950990729']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zez,04:02:46.526,-23:21:33.34,2023-12-08 09:32:59.424,2023-12-10,20.65,ABMag,w - P1,2.218632459220809,inf,G,999,0.0,0.0,['60.6945' '-23.35908' 'G' '0.0' '0.0' '2.218632459220809' 'inf'],K. C. Chambers
2023zea,09:53:07.627,-37:59:54.39,2023-12-07 01:00:54.720,2023-12-10,17.627,ABMag,orange - ATLAS,2.251306306387854,2.014202344840579,G,-18.703468212485046,184.541328396,0.042677,"['148.281387' '-37.997898' 'G' '184.541328396' '0.042677'
 '2.251306306387854' '2.014202344840579']",J. Tonry
2023zew,06:36:51.887,+37:34:12.27,2023-12-09 06:50:23.000,2023-12-10,17.4,ABMag,r - ZTF,2.2561576748997045,1.1724413642760183,G,-17.750734088246595,107.188160443,0.022564,"['99.215569' '37.570457' 'G' '107.188160443' '0.022564'
 '2.2561576748997045' '1.1724413642760183']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zfy,10:22:43.525,-05:22:54.55,2023-12-09 09:37:26.400,2023-12-10,18.58,ABMag,r - ZTF,2.315809103609372,3.599794550324848,G,-18.950000457484215,320.627,0.0709426554713,"['155.682' '-5.3818' 'G' '320.627' '0.0709426554713' '2.315809103609372'
 '3.599794550324848']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zeo,03:06:34.497,-02:20:44.23,2023-12-09 04:42:14.400,2023-12-10,19.74,ABMag,g - ZTF,3.1976095841687764,4.529909270198417,G,-17.58844599904612,292.206047469,0.064936,"['46.644596' '-2.34585' 'G' '292.206047469' '0.064936'
 '3.1976095841687764' '4.529909270198417']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zgf*,13:00:32.020,+08:31:21.11,2023-12-09 11:26:52.800,2023-12-10,19.15,ABMag,g - ZTF,3.5816026386116775,3.996243337137946,G,-17.65999828522539,230.144,0.0516455358228,"['195.134' '8.52172' 'G' '230.144' '0.0516455358228' '3.5816026386116775'
 '3.996243337137946']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zge*,09:08:19.886,+04:35:08.60,2023-12-08 14:20:47.328,2023-12-10,20.44,ABMag,w - P1,4.127375072608917,11.409026695813992,G,-18.339998963017674,570.164,0.121767510884,"['137.082184' '4.586651' 'G' '570.164' '0.121767510884'
 '4.127375072608917' '11.409026695813992']",K. C. Chambers
