TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2023abjg,03:03:24.561,+27:31:36.28,2023-12-07 10:38:41.856,2023-12-27,20.98,ABMag,w - P1,0.7205706328174571,1.9617542475505552,Galaxy,-17.766965882482918,561.5561352882119,0.1338,"['45.852143' '27.526846' 'Galaxy' '561.5561352882119' '0.1338'
 '0.7205706328174571' '1.9617542475505552']",K. C. Chambers
2023abhw,10:03:07.006,+04:43:20.31,2023-12-08 14:32:59.136,2023-12-27,21.37,ABMag,w - P1,0.740765843588087,3.9906316369640464,Galaxy,-18.858929127056324,1111.183606147755,0.2738,"['150.779033' '4.72244' 'Galaxy' '1111.183606147755' '0.2738'
 '0.740765843588087' '3.9906316369640464']",K. C. Chambers
2023abha,02:15:54.052,+03:29:23.72,2023-12-08 09:03:12.672,2023-12-27,21.68,ABMag,w - P1,0.8020894378879075,5.608157552956091,Galaxy,-19.115112708463336,1442.190205261352,0.3634,"['33.97522' '3.490145' 'Galaxy' '1442.190205261352' '0.3634'
 '0.8020894378879075' '5.608157552956091']",K. C. Chambers
2023abks,10:28:40.778,+13:54:52.13,2023-11-24 14:22:18.912,2023-12-27,21.49,ABMag,w - P1,0.9283373023500434,3.4330307495194625,Galaxy,-17.921985125171975,762.7760089505887,0.1839,"['157.170174' '13.91448' 'Galaxy' '762.7760089505887' '0.1839'
 '0.9283373023500434' '3.4330307495194625']",K. C. Chambers
2023abkp,09:53:05.148,+03:43:11.04,2023-11-18 14:39:12.384,2023-12-27,21.82,ABMag,w - P1,0.9381479807254968,2.9533158054959374,Galaxy,-17.242318373430727,649.3273181873203,0.1555,"['148.271192' '3.719693' 'Galaxy' '649.3273181873203' '0.1555'
 '0.9381479807254968' '2.9533158054959374']",K. C. Chambers
2023ablh,23:57:17.564,+18:53:59.33,2023-12-25 05:10:54.624,2023-12-27,20.75,ABMag,i - P1,1.0157590175671745,4.6194710258612,Galaxy,-19.111133470605417,938.0515256387812,0.2286,"['359.323235' '18.899536' 'Galaxy' '938.0515256387812' '0.2286'
 '1.0157590175671745' '4.6194710258612']",K. C. Chambers
2023abkn,01:09:10.488,-05:43:18.76,2023-12-12 05:03:13.248,2023-12-27,20.9,ABMag,w - P1,1.044752160759914,2.809310173509572,Galaxy,-17.82005773539148,554.6404596147049,0.1321,"['17.29381' '-5.721609' 'Galaxy' '554.6404596147049' '0.1321'
 '1.044752160759914' '2.809310173509572']",K. C. Chambers
2023abhn,09:01:16.708,+27:02:15.48,2023-12-17 11:43:53.184,2023-12-27,21.46,ABMag,w - P1,1.056307413455626,6.261578475556318,Galaxy,-18.976593166480903,1222.6963993988227,0.3035,"['135.319829' '27.037409' 'Galaxy' '1222.6963993988227' '0.3035'
 '1.056307413455626' '6.261578475556318']",K. C. Chambers
2023abkf*,01:15:22.758,+00:52:47.10,2023-11-05 07:39:40.608,2023-12-27,20.87,ABMag,w - P1,1.0695018770547822,4.954817982347632,Galaxy,-19.031356435715242,955.5893197027383,0.23313,"['18.845095' '0.879626' 'Galaxy' '955.5893197027383' '0.23313'
 '1.0695018770547822' '4.954817982347632']",K. C. Chambers
2023abhj*,10:42:46.254,+03:12:27.09,2023-12-23 14:14:52.224,2023-12-27,20.3,ABMag,w - P1,1.154915266617916,3.3960735364011847,Galaxy,-18.614260482652828,606.5297344486166,0.14489,"['160.692949' '3.207295' 'Galaxy' '606.5297344486166' '0.14489'
 '1.154915266617916' '3.3960735364011847']",K. C. Chambers
2023abje,09:58:50.178,+10:02:04.59,2023-11-18 14:42:57.888,2023-12-27,21.7,ABMag,w - P1,1.1841075852927503,6.359430374617927,Galaxy,-18.52226093438271,1107.7765993414464,0.2729,"['149.708757' '10.034709' 'Galaxy' '1107.7765993414464' '0.2729'
 '1.1841075852927503' '6.359430374617927']",K. C. Chambers
2023abij,09:06:51.840,+23:11:41.92,2023-12-16 12:10:55.776,2023-12-27,21.86,ABMag,w - P1,1.3095584261412851,7.753339515765398,Galaxy,-18.573945279214556,1221.206355556946,0.3031,"['136.715606' '23.195012' 'Galaxy' '1221.206355556946' '0.3031'
 '1.3095584261412851' '7.753339515765398']",K. C. Chambers
2023abjr,00:13:01.107,+34:58:32.22,2023-10-22 06:59:40.416,2023-12-27,20.5,ABMag,w - P1,1.4711023577565214,7.42597485974289,Galaxy,-19.587678581268165,1041.20373239874,0.2554,"['3.254496' '34.976014' 'Galaxy' '1041.20373239874' '0.2554'
 '1.4711023577565214' '7.42597485974289']",K. C. Chambers
2023abig,02:45:29.844,+02:48:42.74,2023-12-08 09:07:58.656,2023-12-27,21,ABMag,w - P1,1.481786199993018,4.46494113800294,Galaxy,-17.967276626168484,621.5203102540228,0.1486,"['41.374762' '2.811863' 'Galaxy' '621.5203102540228' '0.1486'
 '1.481786199993018' '4.46494113800294']",K. C. Chambers
2023able,00:14:16.625,+25:56:39.91,2023-12-25 06:04:13.152,2023-12-27,20.68,ABMag,i - P1,1.4861340233485443,4.756601954419721,Galaxy,-18.41831983090772,660.1824365124776,0.1582,"['3.569235' '25.944831' 'Galaxy' '660.1824365124776' '0.1582'
 '1.4861340233485443' '4.756601954419721']",K. C. Chambers
2023abjy,11:04:48.506,+22:19:19.14,2023-12-17 13:33:50.688,2023-12-27,21.52,ABMag,w - P1,1.5185766755576156,9.3379830744797,Galaxy,-18.996207452470042,1268.356942746617,0.3158,"['166.202557' '22.321908' 'Galaxy' '1268.356942746617' '0.3158'
 '1.5185766755576156' '9.3379830744797']",K. C. Chambers
2023abgx,08:36:50.842,+23:08:41.77,2023-12-07 11:32:27.168,2023-12-27,21.44,ABMag,w - P1,1.531166230134856,10.719190928905347,Galaxy,-19.357823987894694,1443.9920346309623,0.3639,"['129.212189' '23.145217' 'Galaxy' '1443.9920346309623' '0.3639'
 '1.531166230134856' '10.719190928905347']",K. C. Chambers
2023abhb,01:17:00.601,-06:55:35.41,2023-12-05 07:22:58.368,2023-12-27,21.86,ABMag,w - P1,1.620114349668995,10.312827867616935,Galaxy,-18.7312861673552,1312.9773478053285,0.3279,"['19.252764' '-6.926134' 'Galaxy' '1312.9773478053285' '0.3279'
 '1.620114349668995' '10.312827867616935']",K. C. Chambers
2023abjb,09:07:38.157,+11:13:43.61,2023-11-23 13:17:09.312,2023-12-27,21.76,ABMag,w - P1,1.6525005723566597,6.352043446737199,Galaxy,-17.735984872570594,792.8608514427982,0.1915,"['136.909454' '11.228744' 'Galaxy' '792.8608514427982' '0.1915'
 '1.6525005723566597' '6.352043446737199']",K. C. Chambers
2023abif,08:54:33.205,+20:02:26.52,2023-12-07 11:35:13.920,2023-12-27,21.69,ABMag,w - P1,1.7081341594501596,9.317859640555222,Galaxy,-18.566096597552995,1125.1730449696051,0.2775,"['133.63849' '20.041157' 'Galaxy' '1125.1730449696051' '0.2775'
 '1.7081341594501596' '9.317859640555222']",K. C. Chambers
2023abhd,03:08:54.803,-08:06:51.33,2023-12-09 09:12:24.768,2023-12-27,20.99,ABMag,w - P1,1.8223741788224692,7.255886642080818,Galaxy,-18.582390345394675,821.2550802028454,0.1987,"['47.228376' '-8.113753' 'Galaxy' '821.2550802028454' '0.1987'
 '1.8223741788224692' '7.255886642080818']",K. C. Chambers
2023abkr,01:31:55.249,-09:29:40.20,2023-11-05 08:50:21.120,2023-12-27,21.59,ABMag,w - P1,1.8542802848646815,16.37861868592489,Galaxy,-19.712635122437295,1821.910440095213,0.472,"['22.979869' '-9.494105' 'Galaxy' '1821.910440095213' '0.472'
 '1.8542802848646815' '16.37861868592489']",K. C. Chambers
2023abhy*,10:56:17.231,+49:40:31.11,2023-12-24 13:33:56.736,2023-12-27,20.33,ABMag,i - P1,2.077091198944619,3.733870565292291,Galaxy,-17.51564413339694,370.79069474301156,0.08741,"['164.072451' '49.674917' 'Galaxy' '370.79069474301156' '0.08741'
 '2.077091198944619' '3.733870565292291']",K. C. Chambers
2023abhv,10:05:46.909,+54:21:57.15,2023-12-24 13:39:31.968,2023-12-27,20.51,ABMag,i - P1,2.11224854152396,5.650600880594334,Galaxy,-18.19887373544059,551.7911708344042,0.1314,"['151.44493' '54.366376' 'Galaxy' '551.7911708344042' '0.1314'
 '2.11224854152396' '5.650600880594334']",K. C. Chambers
2023abkz,11:54:52.058,+22:11:43.05,2023-12-17 13:46:24.960,2023-12-27,21,ABMag,w - P1,2.1879578283412,8.58193484657946,Galaxy,-18.539856996477006,809.0426174725045,0.1956,"['178.716978' '22.195896' 'Galaxy' '809.0426174725045' '0.1956'
 '2.1879578283412' '8.58193484657946']",K. C. Chambers
2023abll,12:28:01.505,+08:33:12.23,2023-12-24 14:10:31.296,2023-12-27,20.1,ABMag,z - P1,2.188173377124839,4.7499403089231,Galaxy,-18.1551577769494,447.74583574589354,0.106,"['187.005783' '8.553767' 'Galaxy' '447.74583574589354' '0.106'
 '2.188173377124839' '4.7499403089231']",D. O. Jones (UC Santa Cruz)
2023ablf,00:15:28.867,+26:23:42.66,2023-12-25 06:04:13.152,2023-12-27,20.5,ABMag,i - P1,2.261600579051797,9.760896902129296,Galaxy,-19.247494760663884,890.2232900737971,0.2163,"['3.870927' '26.395424' 'Galaxy' '890.2232900737971' '0.2163'
 '2.261600579051797' '9.760896902129296']",K. C. Chambers
2023abic,00:56:11.185,+42:46:38.47,2023-11-04 07:53:34.368,2023-12-27,21.5,ABMag,w - P1,2.374887283747158,12.66745571726126,Galaxy,-18.707357629295913,1100.1997092918307,0.2709,"['14.045712' '42.777273' 'Galaxy' '1100.1997092918307' '0.2709'
 '2.374887283747158' '12.66745571726126']",K. C. Chambers
2023abhs,10:30:52.118,+37:29:49.52,2023-12-07 14:17:07.872,2023-12-27,21.35,ABMag,w - P1,2.3823275272512308,11.164997147358978,Galaxy,-18.57641140341174,966.6789922981663,0.236,"['157.716517' '37.497512' 'Galaxy' '966.6789922981663' '0.236'
 '2.3823275272512308' '11.164997147358978']",K. C. Chambers
2023abja,09:52:43.209,+19:27:40.27,2023-11-23 13:28:14.592,2023-12-27,21,ABMag,w - P1,2.3967341440249053,9.638735497750801,Galaxy,-18.594126664867616,829.5170805162921,0.2008,"['148.179972' '19.461849' 'Galaxy' '829.5170805162921' '0.2008'
 '2.3967341440249053' '9.638735497750801']",K. C. Chambers
2023abhe,08:19:42.460,+47:53:17.62,2023-12-12 11:50:29.760,2023-12-27,21.37,ABMag,w - P1,2.445990089739606,13.280127068346632,Galaxy,-18.875863352955168,1119.883047842643,0.2761,"['124.927622' '47.88774' 'Galaxy' '1119.883047842643' '0.2761'
 '2.445990089739606' '13.280127068346632']",K. C. Chambers
2023abjz,07:38:48.607,+29:34:09.96,2023-12-07 10:43:51.168,2023-12-27,21.65,ABMag,w - P1,2.4574381547950352,15.304917992987443,Galaxy,-18.89386771566479,1284.616639645303,0.3202,"['114.701808' '29.569164' 'Galaxy' '1284.616639645303' '0.3202'
 '2.4574381547950352' '15.304917992987443']",K. C. Chambers
2023abka,08:50:10.396,-02:30:49.24,2023-12-05 13:27:10.656,2023-12-27,21.28,ABMag,w - P1,2.5244497224479354,4.109258927370626,Galaxy,-16.3501095745563,335.7545563086949,0.079,"['132.542754' '-2.514097' 'Galaxy' '335.7545563086949' '0.079'
 '2.5244497224479354' '4.109258927370626']",K. C. Chambers
2023abkg,10:03:59.247,+10:51:40.96,2023-11-23 13:29:10.752,2023-12-27,21.2,ABMag,w - P1,2.695967166939849,7.164240362106925,Galaxy,-17.49440341244841,548.1263526994347,0.1305,"['150.997401' '10.861908' 'Galaxy' '548.1263526994347' '0.1305'
 '2.695967166939849' '7.164240362106925']",K. C. Chambers
2023abhl,10:14:45.594,+04:02:53.55,2023-12-23 14:23:28.032,2023-12-27,20.34,ABMag,w - P1,3.0265543206442276,8.466318663077987,Galaxy,-18.465856354817465,576.9939653131103,0.1376,"['153.690644' '4.047697' 'Galaxy' '576.9939653131103' '0.1376'
 '3.0265543206442276' '8.466318663077987']",K. C. Chambers
2023abht,01:39:58.741,+15:23:52.67,2023-11-18 05:03:34.848,2023-12-27,21.29,ABMag,w - P1,3.348464102844939,15.284769697198158,Galaxy,-18.579191925620925,941.5391544692724,0.2295,"['24.995438' '15.39862' 'Galaxy' '941.5391544692724' '0.2295'
 '3.348464102844939' '15.284769697198158']",K. C. Chambers
2023abiv,22:03:28.220,+30:56:36.35,2023-12-24 13:35:02.400,2023-12-27,15.88,ABMag,G - Gaia,3.481063931182249,24.08969811975417,Galaxy,-24.892722457465908,1427.396052904328,0.3593,"['330.868149' '30.944267' 'Galaxy' '1427.396052904328' '0.3593'
 '3.481063931182249' '24.08969811975417']",S.T. Hodgkin
2023ablu,11:21:12.986,+49:19:08.19,2023-12-25 14:34:46.272,2023-12-27,19.24,ABMag,i - P1,3.50573974433051,9.149886579704829,Galaxy,-19.415305858112507,538.345604697643,0.1281,"['170.303689' '49.318007' 'Galaxy' '538.345604697643' '0.1281'
 '3.50573974433051' '9.149886579704829']",K. C. Chambers
2023abjj,02:05:03.275,-14:03:36.35,2023-11-04 10:20:10.752,2023-12-27,21.05,ABMag,w - P1,3.6024994463298676,7.2575681585729725,Galaxy,-17.043061667940716,415.53951981628643,0.0982,"['31.262635' '-14.060297' 'Galaxy' '415.53951981628643' '0.0982'
 '3.6024994463298676' '7.2575681585729725']",K. C. Chambers
2023abjk,09:02:05.590,+25:24:59.96,2023-12-17 11:42:57.024,2023-12-27,20.7,ABMag,w - P1,3.615426274210529,9.364675214600002,Galaxy,-17.93879171569269,534.2669915580949,0.1271,"['135.5244' '25.416736' 'Galaxy' '534.2669915580949' '0.1271'
 '3.615426274210529' '9.364675214600002']",K. C. Chambers
2023abjf,22:29:26.203,+31:55:34.90,2023-11-20 06:04:56.352,2023-12-27,20.75,ABMag,w - P1,3.662517785683624,13.944989032355704,Galaxy,-18.72531783927053,785.3505782706785,0.1896,"['337.359206' '31.925344' 'Galaxy' '785.3505782706785' '0.1896'
 '3.662517785683624' '13.944989032355704']",K. C. Chambers
2023abhr,09:11:12.177,+06:20:04.51,2023-11-20 14:45:49.824,2023-12-27,21.37,ABMag,w - P1,3.7234558270344174,inf,Galaxy,-inf,inf,inf,['137.799807' '6.334123' 'Galaxy' 'inf' 'inf' '3.7234558270344174' 'inf'],K. C. Chambers
2023ablo*,11:14:42.652,+47:18:08.86,2023-12-25 14:34:46.272,2023-12-27,20,ABMag,i - P1,3.9943709671116694,6.167804880180017,Galaxy,-17.515536815181584,318.4984792549407,0.07487,"['168.676265' '47.302973' 'Galaxy' '318.4984792549407' '0.07487'
 '3.9943709671116694' '6.167804880180017']",K. C. Chambers
2023abho,07:27:45.571,+33:03:00.81,2023-12-12 11:00:40.320,2023-12-27,21.62,ABMag,w - P1,4.149749776821611,27.402436594684872,Galaxy,-19.05096202232694,1362.047973736928,0.3413,"['111.941239' '33.050053' 'Galaxy' '1362.047973736928' '0.3413'
 '4.149749776821611' '27.402436594684872']",K. C. Chambers
2023abkm,07:52:21.832,+30:44:59.44,2023-11-11 12:47:39.840,2023-12-27,21.33,ABMag,w - P1,4.160510881101388,17.289328073377646,Galaxy,-18.335282931719036,857.1495201416443,0.20784,"['118.089629' '30.749963' 'Galaxy' '857.1495201416443' '0.20784'
 '4.160510881101388' '17.289328073377646']",K. C. Chambers
2023ablq,00:37:07.333,+26:16:31.39,2023-12-26 07:19:43.104,2023-12-27,20.7,ABMag,i - P1,4.181437254627476,12.893921068557166,Galaxy,-18.317422781049753,636.0401864385302,0.1522,"['9.281698' '26.274841' 'Galaxy' '636.0401864385302' '0.1522'
 '4.181437254627476' '12.893921068557166']",K. C. Chambers
2023abhu,13:06:51.544,+01:12:12.74,2023-12-17 15:27:06.048,2023-12-27,21.51,ABMag,w - P1,4.244017335131793,9.170224079770135,Galaxy,-16.73513966034221,445.68491213067244,0.1055,"['196.714367' '1.204648' 'Galaxy' '445.68491213067244' '0.1055'
 '4.244017335131793' '9.170224079770135']",K. C. Chambers
2023abji,10:54:03.052,+18:47:57.90,2023-12-12 13:21:59.616,2023-12-27,21.18,ABMag,w - P1,4.323274916783443,17.77343103148966,Galaxy,-18.46191776650557,847.9759854957746,0.2055,"['163.513343' '18.800461' 'Galaxy' '847.9759854957746' '0.2055'
 '4.323274916783443' '17.77343103148966']",K. C. Chambers
2023abim,11:49:12.689,+43:07:28.99,2023-12-25 13:03:44.928,2023-12-27,17.72,ABMag,orange - ATLAS,4.506343059115366,31.508059661485344,Galaxy,-23.075112708463337,1442.190205261352,0.3634,"['177.301637' '43.12385' 'Galaxy' '1442.190205261352' '0.3634'
 '4.506343059115366' '31.508059661485344']",J. Tonry
2023ablr,00:39:00.832,+30:29:56.81,2023-12-26 07:24:27.360,2023-12-27,19.49,ABMag,i - P1,4.765668878827765,48.45740486648468,Galaxy,-22.11830710471941,2097.304172902871,0.5552,"['9.754055' '30.497891' 'Galaxy' '2097.304172902871' '0.5552'
 '4.765668878827765' '48.45740486648468']",K. C. Chambers
2023ablb,09:46:17.060,+54:10:11.34,2023-12-15 14:23:30.624,2023-12-27,21.11,ABMag,w - P1,4.875355910573576,21.639979316585233,Galaxy,-18.698378244907232,915.536470139079,0.2228,"['146.570129' '54.168583' 'Galaxy' '915.536470139079' '0.2228'
 '4.875355910573576' '21.639979316585233']",K. C. Chambers
