TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2023vnt,01:30:57.940,+18:22:31.06,2023-09-08 10:58:01.344,21-Oct-2023,21.08,ABMag,w - P1,1.598643807928706,5.464491800601846,Galaxy,-18.16111600990682,705.0553331021428,0.1694,"['22.741712' '18.37495' 'Galaxy' '705.0553331021428' '0.1694'
 '1.598643807928706' '5.464491800601846']",K. C. Chambers
2023vlz,04:36:37.363,-04:44:04.10,2023-10-14 10:33:11.998,21-Oct-2023,20.5396,ABMag,g - ZTF,1.6655704450163602,9.861135547478831,Galaxy,-19.894345279214555,1221.206355556946,0.3031,"['69.155602' '-4.734016' 'Galaxy' '1221.206355556946' '0.3031'
 '1.6655704450163602' '9.861135547478831']",A. Munoz-Arancibia
2023vmi,22:12:14.122,+10:03:55.70,2023-09-06 11:08:07.008,21-Oct-2023,21.16,ABMag,w - P1,1.736233994709117,7.500021419332288,Galaxy,-18.5893969080651,891.0034417274337,0.2165,"['333.058692' '10.065013' 'Galaxy' '891.0034417274337' '0.2165'
 '1.736233994709117' '7.500021419332288']",K. C. Chambers
2023vlv,18:38:43.397,+65:20:20.30,2023-10-14 03:18:32.996,21-Oct-2023,20.2497,ABMag,r - ZTF,1.780459593618222,7.231558330984978,Galaxy,-19.365924523703317,837.7701933677536,0.2029,"['279.682004' '65.339002' 'Galaxy' '837.7701933677536' '0.2029'
 '1.780459593618222' '7.231558330984978']",A. Munoz-Arancibia
2023vnq,01:50:06.521,+22:43:38.38,2023-09-08 11:07:18.624,21-Oct-2023,21.53,ABMag,w - P1,1.8398394045027762,9.654444508698576,Galaxy,-18.641862538953617,1082.3619285195457,0.2662,"['27.527414' '22.727787' 'Galaxy' '1082.3619285195457' '0.2662'
 '1.8398394045027762' '9.654444508698576']",K. C. Chambers
2023vna,01:38:27.200,+29:07:56.51,2023-09-08 14:40:48.288,21-Oct-2023,20.88,ABMag,w - P1,3.087656320881284,15.991608389158477,Galaxy,-19.263441625222637,1068.28793855598,0.2625,"['24.612979' '29.131564' 'Galaxy' '1068.28793855598' '0.2625'
 '3.087656320881284' '15.991608389158477']",K. C. Chambers
2023vno,23:09:56.379,+24:14:52.17,2023-09-07 08:28:52.896,21-Oct-2023,21.05,ABMag,w - P1,3.0887569501354943,24.010675705282505,Galaxy,-19.97522889818033,1603.4144001112886,0.4087,"['347.485754' '24.248209' 'Galaxy' '1603.4144001112886' '0.4087'
 '3.0887569501354943' '24.010675705282505']",K. C. Chambers
2023vnn,00:41:46.064,+09:05:57.45,2023-09-07 09:52:25.824,21-Oct-2023,21.37,ABMag,w - P1,4.187366546442538,29.329004402778683,Galaxy,-19.42890737428623,1444.7126478110981,0.3641,"['10.442711' '9.098418' 'Galaxy' '1444.7126478110981' '0.3641'
 '4.187366546442538' '29.329004402778683']",K. C. Chambers
2023vml,22:11:52.756,+16:19:56.74,2023-09-07 07:12:24.192,21-Oct-2023,20.9,ABMag,w - P1,4.268779144361641,3.2938792765993385,Galaxy,-15.109145624748088,159.1582388837138,0.0371,"['332.969918' '16.331246' 'Galaxy' '159.1582388837138' '0.0371'
 '4.268779144361641' '3.2938792765993385']",K. C. Chambers
2023vmm,16:54:13.637,+17:17:53.61,2023-09-07 05:57:54.720,21-Oct-2023,21.46,ABMag,w - P1,4.50218972466365,7.656317417908916,Galaxy,-16.265106354905747,350.76905358418225,0.0826,"['253.555937' '17.299148' 'Galaxy' '350.76905358418225' '0.0826'
 '4.50218972466365' '7.656317417908916']",K. C. Chambers
2023vng*,01:46:46.512,+07:39:53.15,2023-09-07 11:05:02.112,21-Oct-2023,20.82,ABMag,w - P1,4.677305401885685,12.838136606967524,Galaxy,-17.944656989639824,566.1498517503253,0.13493,"['26.693973' '7.663476' 'Galaxy' '566.1498517503253' '0.13493'
 '4.677305401885685' '12.838136606967524']",K. C. Chambers
