TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024af,ZTF24aaaddia,,22.629374188836664,0.17,0.17,19.4188,19.2446,2024-01-02T12:52:25.996818,1.0,1.0,rising/peak,,SN,0.52,19.4188,19.2446,21.8221,22.0457,-0.22,,60311.5,60311.5,206.1606257,5.236589
2023acjf,ZTF23abtmzrf,,,0.17,0.17,19.3613,19.1894,2024-01-02T12:55:08.999031,3.0,2.0,,,SN,3.16,19.3496,19.1894,21.2452,21.0769,0.17,0.00125,60290.5,60311.5,218.36662176666667,9.7066679
2023aciu,ZTF18abqxaqq,,8.036654288880527,0.19,0.19,19.2791,19.0907,2024-01-02T03:05:55.000328,1.0,1.0,rising/peak,,SN,0.24,19.2791,19.0907,19.96,19.0889,0.87,0.00625,60305.2,60311.1,20.28649965,-10.33834685
2024ap,ZTF24aaadlox,,22.631260788999498,0.22,0.22,19.8736,19.6548,2024-01-02T13:08:53.998092,1.0,1.0,rising/peak,,SN,3.94,19.8736,19.6548,19.7712,19.3769,0.39,0.03575,60311.5,60311.5,227.91974005,32.5974292
2024ae,ZTF24aaaddrl,,24.59146918868646,0.24,0.24,19.2226,18.9826,2024-01-02T12:53:47.999023,1.0,1.0,rising/peak,,SN,2.82,19.2226,18.9826,20.7728,20.7025,0.07,,60311.5,60311.5,213.16900475,7.75911785
2024ap,ZTF22aasgcgo,,507.9071982889436,0.03,0.25,19.9421,19.6936,2022-08-16T04:29:51.999359,18.0,8.0,,fading,SN,2.09,18.1641,19.0848,19.7712,19.3769,0.39,0.03575,59777.2,59807.2,227.91989773157897,32.59818717368421
2024ac,ZTF24aaaddxx,,21.61071678902954,0.26,0.26,19.7583,19.4959,2024-01-02T12:23:09.000953,2.0,2.0,rising/peak,,SN,3.28,19.7583,19.4959,19.9732,18.9158,1.06,0.00208333,60311.5,60311.5,198.11585175,40.94957235
2024an,ZTF24aaadeap,,,0.33,0.33,19.2065,18.8809,2024-01-02T13:08:11.999046,1.0,1.0,rising/peak,,SN,1.28,19.2065,18.8809,20.15,19.7453,0.4,0.0055,60311.5,60311.5,231.2169111,23.436036549999997
2024bi,ZTF24aaaayic,,4.720138088800013,0.35,0.35,19.987,19.6339,2024-01-02T10:36:40.999671,2.0,2.0,rising/peak,,SN,3.7,19.987,19.6339,19.6528,19.3437,0.31,0.00125,60311.3,60311.4,140.85541355,51.4808188
2024ad,ZTF23abwcozj,,1.712545488961041,0.39,0.39,20.0328,19.6442,2024-01-02T12:12:15.998382,2.0,2.0,rising/peak,,SN,0.3,20.0328,19.6442,19.0355,18.2102,0.83,0.00520833,60311.5,60311.5,167.12999109999998,75.3413318
2024do,ZTF22abmibox,,431.8159366887994,0.06,0.47,20.3469,19.881,2022-10-31T07:09:16.997772,30.0,21.0,,fading,SN,0.21,19.3357,19.2702,19.4348,18.807,0.63,0.00991667,59860.2,59883.3,357.46190203333333,28.156936603030303
2020afgz,ZTF20aauyhwo,,4.798482988961041,0.41,0.65,19.9375,19.2849,2023-12-30T11:38:14.003501,4.0,1.0,,,VS,0.45,19.8642,19.2849,19.155,18.0774,1.08,0.0123661,60287.4,60308.5,150.959356875,-10.236508149999999
2023acit,ZTF23abupxvf,,23.97374918870628,0.38,0.88,20.1758,19.2946,2024-01-02T03:12:41.996147,1.0,1.0,rising/peak,,SN,4.02,20.1758,19.2946,18.9779,18.137,0.84,0.0208333,60291.1,60311.1,3.1260515666666664,5.234793866666666
2023aciv,ZTF23abuopiq,,16.726075588725507,1.37,1.03,20.1066,19.0804,2024-01-02T06:48:11.998069,4.0,1.0,rising/peak,,NT,0.3,20.1066,19.0804,19.1647,18.4953,0.67,,60293.5,60311.3,129.64560302,28.67273232
2023acis,ZTF24aaaatwa,,7.960161288734525,1.47,1.1,20.8838,19.7861,2024-01-02T03:24:55.998725,1.0,1.0,rising/peak,,SN,1.56,20.8838,19.7861,20.9632,-999.0,1019.96,0.5,60292.1,60311.1,21.3823334,46.24554247142857
2022aerb,ZTF22aaomqlj,,22.61211728863418,,,19.6654,,2024-01-02T11:10:11.000640,2.0,1.0,,,SN,0.35,19.6654,,20.1545,19.3484,0.81,0.00125,60290.5,60311.5,200.7959713,11.65524705
2023acjc,ZTF23abtuggp,,1.6755894888192415,,,19.2847,,2024-01-02T11:23:04.004173,2.0,1.0,,,SN,4.51,19.2847,,18.3075,17.9892,0.32,0.02775,60291.5,60311.5,210.27283556666666,29.829912566666668
2023acjh,ZTF23absqplj,,21.60836728895083,,,19.5566,,2024-01-02T11:09:30.003845,2.0,1.0,,,NT,0.58,19.5566,,20.3013,19.6938,0.61,0.00479167,60291.5,60311.5,196.7996865,18.186763499999998
2023acji,ZTF23abvsepd,,17.577638088725507,,,,18.3174,2024-01-02T12:59:53.998085,5.0,5.0,,,NT,0.94,,18.3174,19.265,19.4198,-0.15,0.00604167,60306.6,60311.5,227.11433221666667,-1.4658404333333335
2023acjn,ZTF24aaadopy,,1.5796635886654258,,,,19.5042,2024-01-02T13:41:54.000953,3.0,3.0,,fading,SN,0.16,,19.2731,19.6111,18.9662,0.64,,60306.6,60311.6,253.41519885,14.030124083333334
2024ai,ZTF24aaadjnm,,1.6774644888937473,,,,19.5309,2024-01-02T12:55:08.999031,1.0,1.0,,,SN,5.33,,19.5309,20.5743,20.7273,-0.15,0.321536,60311.5,60311.5,216.5955815,10.8978043
2024aq,ZTF24aaadmhr,,,,,,18.8775,2024-01-02T13:28:41.998092,4.0,4.0,,,SN,8.01,,18.7557,19.7001,-999.0,1018.7,0.102863,60311.6,60311.6,241.66813714999998,3.1524272
2024bf,ZTF23abpyiax,,54.819050188641995,,,,20.4693,2023-11-10T10:12:01.995826,1.0,1.0,,,SN,4.34,,20.4693,19.8517,18.5842,1.27,0.041375,60258.4,60258.4,65.7592973,19.2535934
2024cg,ZTF24aaadmop,,1.5939806886017323,,,,19.5445,2024-01-02T13:32:19.000335,4.0,4.0,,fading,SN,2.17,,19.3132,18.0895,18.6744,-0.58,0.0764167,60311.6,60311.6,241.07965735,1.1390658500000002
2024cj,ZTF24aaadmak,,,,,,19.1228,2024-01-02T13:14:19.000312,1.0,1.0,,,SN,2.18,,19.1228,20.7585,20.3977,0.36,0.0711875,60311.6,60311.6,251.5910572,34.7610013
2024cl,ZTF24aaadlxa,,,,,,19.7124,2024-01-02T13:13:38.003517,1.0,1.0,,,SN,1.75,,19.7124,22.1848,21.8721,0.31,0.005,60311.6,60311.6,244.8328794,30.6046625
2024cp,ZTF19aalsqpi,,17.5901496890001,,,,17.0147,2023-12-17T13:26:59.000656,,,,,NT,0.48,,17.0147,16.8413,16.2171,0.62,0.110595,60295.6,60295.6,240.9885893,16.3619978
2024cp,ZTF24aaadlka,,17.587649688590318,,,,17.1763,2024-01-02T13:07:31.995841,1.0,1.0,,,SN,1.55,,17.1763,16.8413,16.2171,0.62,0.110595,60311.5,60311.5,240.9883304,16.3623336
2024cq,ZTF24aaadljp,,20.58753398898989,,,,19.8295,2024-01-02T13:06:50.999046,1.0,1.0,,,SN,3.95,,19.8295,19.4175,18.1874,1.23,0.038881,60311.5,60311.5,230.93637,15.6572013
2024cr,ZTF24aaadkib,,17.575739988591522,,,,19.6939,2024-01-02T13:00:35.003540,1.0,1.0,,,SN,111.78,,19.6939,-999.0,-999.0,0.0,0.5,60311.5,60311.5,226.4143988,-6.8916234
2024cu,ZTF24aaadhuo,,,,,,18.1796,2024-01-02T12:32:05.000625,1.0,1.0,,,SN,0.91,,18.1796,20.9723,20.648,0.32,0.0519762,60311.5,60311.5,256.3216442,75.2186054
2024cv,ZTF24aaadhul,,1.6666195886209607,,,,20.1429,2024-01-02T12:31:20.003524,1.0,1.0,,,SN,0.71,,20.1429,20.9566,20.5098,0.45,,60311.5,60311.5,231.060195,51.943394
2024cx,ZTF24aaadfmd,,5.666561688762158,,,19.2,,2024-01-02T11:55:07.000305,1.0,1.0,,,SN,1.16,19.2,,17.8873,17.0792,0.81,0.1605,60311.5,60311.5,171.4293628,48.3726066
2024cy,ZTF24aaadejy,,21.628691388759762,,,19.7689,,2024-01-02T11:38:41.997116,1.0,1.0,,,SN,2.78,19.7689,,19.9503,19.7393,0.21,,60311.5,60311.5,206.1341983,52.5412886
2024da,ZTF24aaaddyl,,21.611191388685256,,,19.8373,,2024-01-02T11:22:24.000968,1.0,1.0,,,SN,0.49,19.8373,,22.0057,21.6151,0.39,0.000833333,60311.5,60311.5,205.6726182,37.820653
2024dc,ZTF24aaaddwv,,21.609779288992286,,,18.3524,,2024-01-02T11:20:21.001922,1.0,1.0,,,NT,1.36,18.3524,,17.9254,17.0825,0.84,0.0459167,60311.5,60311.5,211.1896195,26.302035
2024de,ZTF24aaaddnf,,22.62796218879521,,,19.5316,,2024-01-02T11:11:32.000648,1.0,1.0,,,NT,0.96,19.5316,,19.1752,18.6453,0.53,0.019125,60311.5,60311.5,203.1982863,0.1319998
2024df,ZTF24aaaddfr,,22.612591788638383,,,19.2764,,2024-01-02T11:08:09.003837,1.0,1.0,,,NT,0.93,19.2764,,18.4192,17.838,0.58,0.006,60311.5,60311.5,199.985302,7.8691613
2024dg,ZTF24aaacvhp,,21.622105688787997,,,17.622,,2024-01-02T10:12:49.999671,1.0,1.0,,,AGN,2.16,17.622,,17.3463,16.948,0.4,0.191048,60311.4,60311.4,199.3272137,32.9282088
2024dh,ZTF24aaaaxyb,,6.763587188906968,,,,19.9362,2024-01-02T06:31:51.997436,1.0,1.0,,,SN,1.64,,19.9362,19.638,18.7878,0.85,0.00979167,60311.3,60311.3,126.6020838,56.016609
2024dk,ZTF24aaaaome,,7.9686681888997555,,,,19.0002,2024-01-02T03:09:59.002548,1.0,1.0,,,NT,0.9,,19.0002,19.9628,19.5713,0.39,0.00979167,60311.1,60311.1,17.5181019,13.9301093
2024do,ZTF24aaaakgq,,21.966839488595724,,,19.7009,,2024-01-02T02:56:34.998741,1.0,1.0,,,SN,1.48,19.7009,,19.4348,18.807,0.63,0.00991667,60311.1,60311.1,357.4614505,28.1566584
2024dr,ZTF24aaaajsu,,22.90987188881263,,,18.7802,,2024-01-02T02:50:28.999679,1.0,1.0,,,VS,0.07,18.7802,,18.978,18.3046,0.67,0.0227917,60311.1,60311.1,336.0876402,39.8849116
2024dt,ZTF23abvsdjk,,,,,,17.9303,2024-01-02T13:14:19.000312,1.0,1.0,,,SN,0.2,,17.9303,22.0158,21.5765,0.44,0.00770833,60311.6,60311.6,254.4530093,36.8272483
2024dw,ZTF22abbfrzq,,,,,19.1903,,2024-01-02T11:31:13.002243,1.0,1.0,,,NT,0.37,19.1903,,18.917,18.0747,0.84,0.0114583,60311.5,60311.5,238.9694985,32.4628128
2024dx,ZTF18aajkxyt,,21.61071678902954,,,19.2063,,2024-01-02T11:21:43.004173,1.0,1.0,,,NT,0.51,19.2063,,19.1138,18.4499,0.66,0.00533333,60311.5,60311.5,205.4002702,43.4140964
2024L,ZTF24aaaddir,,22.61211728863418,,,18.7286,,2024-01-02T11:10:11.000640,1.0,1.0,,,SN,2.12,18.7286,,-999.0,21.6698,-1020.67,0.5,60311.5,60311.5,198.5669799,9.6764783
2024W,ZTF23abwcpbb,,21.6292121890001,,,19.1429,,2024-01-02T10:04:31.998710,1.0,1.0,,,SN,4.65,19.1429,,19.3223,18.7302,0.59,0.0597917,60311.4,60311.4,196.5263216,74.0029668
