TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024fkb,09:18:28.011,+30:20:35.31,2024-03-31 08:31:33.600,2024-04-03,19.124,ABMag,orange - ATLAS,1.661,Galaxy,SHELS 139.6168360+30.3427131,"['SHELS 139.6168360+30.3427131' '139.617' '30.343' '1.661' 'inf' 'Galaxy'
 'G']",,,,J. Tonry,Yes
2024fjv,20:56:32.656,-34:52:13.06,2024-03-29 09:03:22.176,2024-04-03,18.256,ABMag,orange - ATLAS,2.487,Galaxy,2MASX J20563254-3452109,['2MASX J20563254-3452109' '314.136' '-34.87' '2.487' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024fkq,06:40:45.857,-36:06:19.04,2024-04-01 03:06:55.584,2024-04-03,18.986,ABMag,orange - ATLAS,2.79,Galaxy,LEDA  640773,['LEDA  640773' '100.19' '-36.105' '2.79' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024fkj,12:50:49.282,+46:51:04.63,2024-04-02 09:35:42.720,2024-04-03,19.723,ABMag,orange - ATLAS,3.2,Galaxy,LEDA 2288227,['LEDA 2288227' '192.705' '46.852' '3.2' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024fij,11:36:37.074,+21:02:19.78,2024-04-01 08:36:08.352,2024-04-03,20.32,ABMag,g - P1,3.52,Galaxy,2MASX J11363708+2102229,['2MASX J11363708+2102229' '174.154' '21.04' '3.52' 'inf' 'Galaxy' 'G'],,,,D. O. Jones (UC Santa Cruz),Yes
2016jlk,09:59:00.310,+03:15:22.80,2016-03-17 00:35:39.000,2024-04-03,20.6,ABMag,i - P1,3.749,Galaxy,SDSS J095900.55+031522.2,['SDSS J095900.55+031522.2' '149.752' '3.256' '3.749' 'inf' 'Galaxy' 'G'],,,,Jiashuo Zhang,Yes
2024fkn,17:15:06.960,+43:02:39.65,2024-04-02 11:35:07.872,2024-04-03,19.615,ABMag,orange - ATLAS,4.072,Galaxy,2MASX J17150681+4302358,['2MASX J17150681+4302358' '258.778' '43.043' '4.072' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024fju,15:19:52.283,+32:23:09.98,2024-04-02 10:31:46.272,2024-04-03,19.833,ABMag,orange - ATLAS,4.136,Galaxy,SDSSCGB 52045.5,['SDSSCGB 52045.5' '229.969' '32.385' '4.136' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024fkw,09:00:52.518,+55:08:08.22,2024-04-01 08:28:29.568,2024-04-03,18.684,ABMag,orange - ATLAS,4.567,Galaxy,SDSS J090052.81+550812.0,['SDSS J090052.81+550812.0' '135.22' '55.137' '4.567' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024fiw,21:22:05.398,-21:42:07.68,2024-03-31 03:15:44.352,2024-04-03,18.449,ABMag,orange - ATLAS,5.549,Galaxy,LEDA  824872,['LEDA  824872' '320.521' '-21.701' '5.549' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024fkd,12:55:08.356,-28:41:32.25,2024-03-19 00:18:40.608,2024-04-03,19.396,ABMag,cyan - ATLAS,5.817,Galaxy,[QPD2020] G125508.7-284134,"['[QPD2020] G125508.7-284134' '193.786' '-28.693' '5.817' 'inf' 'Galaxy'
 'G']",,,,J. Tonry,No
2024fjw,21:53:52.158,-66:00:01.58,2024-04-02 08:26:19.104,2024-04-03,19.22,ABMag,orange - ATLAS,5.971,Galaxy,LEDA  308299,['LEDA  308299' '328.465' '-66.002' '5.971' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024fix,13:35:45.105,+05:19:39.29,2024-03-31 10:28:50.016,2024-04-03,19.269,ABMag,orange - ATLAS,5.983,Galaxy,LEDA 1281623,['LEDA 1281623' '203.937' '5.326' '5.983' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024fit,07:39:16.810,+35:19:11.60,2024-03-30 07:30:29.376,2024-04-03,19.434,ABMag,orange - ATLAS,6.809,Galaxy,LEDA 2062748,['LEDA 2062748' '114.821' '35.322' '6.809' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024fiv,04:37:20.972,-02:26:25.85,2024-03-31 05:33:52.704,2024-04-03,18.71,ABMag,cyan - ATLAS,7.924,Galaxy,LEDA 1091880,['LEDA 1091880' '69.338' '-2.443' '7.924' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
