TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024jyz,11:23:01.278,+00:26:23.14,2024-05-22 05:48:08.003,2024-06-02,19.2111,ABMag,g - ZTF,2.735,Galaxy,LEDA 1165924,['LEDA 1165924' '170.756' '0.439' '2.735' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024kaw,11:42:39.812,-01:09:33.25,2024-05-30 06:13:28.004,2024-06-02,19.86,ABMag,r - ZTF,2.992,Galaxy,SDSS J114239.62-010934.3,['SDSS J114239.62-010934.3' '175.665' '-1.16' '2.992' 'inf' 'Galaxy' 'G'],F. Forster,No
2024jza,11:12:09.011,-20:39:04.71,2024-05-30 04:18:01.998,2024-06-02,19.959,ABMag,g - ZTF,3.294,Galaxy,LEDA  838755,['LEDA  838755' '168.037' '-20.652' '3.294' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024jze,10:58:29.357,-03:59:11.96,2024-05-27 04:20:31.004,2024-06-02,19.9532,ABMag,g - ZTF,3.395,Galaxy,2dFGRS TGN164Z261,['2dFGRS TGN164Z261' '164.623' '-3.986' '3.395' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024kbf,15:03:41.497,+11:07:29.21,2024-05-28 06:28:48.000,2024-06-02,20.6717,ABMag,g - ZTF,3.55,Galaxy,LEDA 1389135,['LEDA 1389135' '225.923' '11.124' '3.55' 'inf' 'Galaxy' 'G'],F. Forster,Yes
2024kam,16:59:23.308,+28:06:10.41,2024-05-29 12:18:48.384,2024-06-02,20.29,ABMag,w - P1,4.763,GtowardsCl,2MASX J16592366+2806093,"['2MASX J16592366+2806093' '254.849' '28.103' '4.763' 'inf' 'GtowardsCl'
 'GiC']",K. C. Chambers,No
2024jzn,10:26:51.325,+04:24:38.59,2024-06-01 04:24:02.001,2024-06-02,19.5223,ABMag,r - ZTF,5.111,Galaxy,SDSS J102651.27+042433.5,['SDSS J102651.27+042433.5' '156.714' '4.409' '5.111' '4.604' 'Galaxy' 'G'],Kate Bostow (UC Berkeley),No
2024kar,13:12:06.946,-19:39:54.49,2024-05-28 04:13:46.998,2024-06-02,20.5264,ABMag,r - ZTF,5.763,Galaxy,LEDA  852144,['LEDA  852144' '198.03' '-19.666' '5.763' 'inf' 'Galaxy' 'G'],F. Forster,No
2024jzh,01:26:51.657,-21:19:06.54,2024-05-31 09:48:04.032,2024-06-02,18.754,ABMag,orange - ATLAS,6.214,Galaxy,LEDA  829819,['LEDA  829819' '21.717' '-21.318' '6.214' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024jzk,11:06:19.056,+49:35:37.76,2024-05-31 06:58:48.576,2024-06-02,18.895,ABMag,orange - ATLAS,7.238,Seyfert2,2MASX J11061837+4935381,"['2MASX J11061837+4935381' '166.576' '49.594' '7.238' 'inf' 'Seyfert2'
 'Sy2']",J. Tonry,No
