TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024ccj,02:06:08.604,+15:12:34.85,2024-01-16 05:57:07.200,2024-02-12,18.28,ABMag,r - ZTF,1.763,Galaxy,IC 1777,['IC 1777' '31.536' '15.209' '1.763' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024cct,12:34:02.469,+13:17:25.77,2024-02-10 11:36:09.216,2024-02-12,20.2,ABMag,w - P1,1.769,Galaxy,SDSSCGB 60254.4,['SDSSCGB 60254.4' '188.51' '13.29' '1.769' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024ccq,14:26:15.589,-15:37:22.42,2024-02-09 07:33:15.264,2024-02-12,17.728,ABMag,orange - ATLAS,2.037,Galaxy,LEDA  908692,['LEDA  908692' '216.565' '-15.623' '2.037' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024cfs,16:17:01.220,+34:43:47.16,2024-02-11 11:41:30.002,2024-02-12,20.14,ABMag,r - ZTF,2.052,Galaxy,SDSSCGB 52925.1,['SDSSCGB 52925.1' '244.255' '34.729' '2.052' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
2024cgg,14:57:30.680,+03:52:19.69,2024-02-11 10:16:16.997,2024-02-12,19.8372,ABMag,g - ZTF,2.076,Galaxy,SDSS J145730.80+035218.7,['SDSS J145730.80+035218.7' '224.378' '3.872' '2.076' 'inf' 'Galaxy' 'G'],,,,F. Forster,Yes
2024cgi,13:14:09.137,-05:35:43.47,2024-02-11 10:04:39.999,2024-02-12,19.6981,ABMag,g - ZTF,2.113,Galaxy,LEDA 1042721,['LEDA 1042721' '198.537' '-5.596' '2.113' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
2024cge,14:20:24.228,+26:17:06.41,2024-02-11 10:19:40.002,2024-02-12,19.8218,ABMag,g - ZTF,2.231,Galaxy,2MASX J14202433+2617039,['2MASX J14202433+2617039' '215.101' '26.285' '2.231' 'inf' 'Galaxy' 'G'],,,,F. Forster,Yes
2024cff,17:14:18.449,+35:41:29.51,2024-02-11 12:22:55.998,2024-02-12,19.9651,ABMag,r - ZTF,2.339,Galaxy,SDSS J171418.26+354129.1,['SDSS J171418.26+354129.1' '258.576' '35.691' '2.339' 'inf' 'Galaxy' 'G'],,,,F. Forster,Yes
2024cgm,14:26:08.206,+44:47:02.00,2024-02-11 09:45:48.004,2024-02-12,20.1075,ABMag,g - ZTF,2.34,Galaxy,LEDA 2251937,['LEDA 2251937' '216.535' '44.784' '2.34' 'inf' 'Galaxy' 'G'],,,,F. Forster,Yes
2024cet,13:18:44.581,+47:18:36.16,2024-02-11 10:38:16.800,2024-02-12,18.775,ABMag,cyan - ATLAS,2.772,Galaxy,SDSS J131844.56+471833.3,['SDSS J131844.56+471833.3' '199.686' '47.309' '2.772' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024cdv,13:31:32.487,-12:28:52.94,2024-02-08 14:20:21.408,2024-02-12,19.73,ABMag,w - P1,3.574,Seyfert2,6dFGS gJ133132.4-122849,"['6dFGS gJ133132.4-122849' '202.885' '-12.48' '3.574' 'inf' 'Seyfert2'
 'Sy2']",,,,K. C. Chambers,No
2024cdi,08:27:07.997,+22:50:27.85,2024-02-10 09:57:52.416,2024-02-12,18.679,ABMag,cyan - ATLAS,4.094,GtowardsGroup,MCG+04-20-057,['MCG+04-20-057' '126.783' '22.842' '4.094' 'inf' 'GtowardsGroup' 'GiG'],,,,J. Tonry,No
2024cgw,14:47:30.468,+64:37:11.82,2024-02-11 08:49:21.003,2024-02-12,19.5128,ABMag,g - ZTF,4.182,Galaxy,Gaia DR3 1620721684561990656,"['Gaia DR3 1620721684561990656' '221.878' '64.621' '4.182' 'inf' 'Galaxy'
 'G']",,,,F. Forster,No
2024cdf,13:40:07.301,-20:10:43.69,2024-02-10 08:03:52.128,2024-02-12,18.984,ABMag,orange - ATLAS,4.294,Galaxy,LEDA  845258,['LEDA  845258' '205.029' '-20.179' '4.294' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024cdj,02:19:20.882,-38:29:42.88,2024-02-10 01:43:11.424,2024-02-12,18.912,ABMag,orange - ATLAS,4.362,Galaxy,LEDA  109769,['LEDA  109769' '34.836' '-38.496' '4.362' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024cgc,14:40:36.676,+34:58:48.51,2024-02-11 10:20:20.999,2024-02-12,19.1845,ABMag,g - ZTF,4.495,Galaxy,LEDA 2057570,['LEDA 2057570' '220.154' '34.981' '4.495' 'inf' 'Galaxy' 'G'],,,,F. Forster,Yes
2024cev,10:09:58.318,+39:40:09.44,2024-02-11 11:29:30.912,2024-02-12,19.284,ABMag,cyan - ATLAS,4.678,Galaxy,LEDA 2153787,['LEDA 2153787' '152.495' '39.67' '4.678' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024cgo,14:33:28.016,+46:28:04.73,2024-02-11 09:45:48.004,2024-02-12,20.2053,ABMag,g - ZTF,4.773,Seyfert2,2MASX J14332751+4628054,"['2MASX J14332751+4628054' '218.365' '46.468' '4.773' 'inf' 'Seyfert2'
 'Sy2']",,,,F. Forster,Yes
2024cgd,14:24:45.011,+23:08:05.25,2024-02-11 10:19:40.002,2024-02-12,19.7611,ABMag,g - ZTF,4.837,Galaxy,LEDA 1682063,['LEDA 1682063' '216.189' '23.134' '4.837' 'inf' 'Galaxy' 'G'],,,,F. Forster,Yes
2024ceg,18:03:48.768,+38:31:29.40,2024-02-11 12:21:36.000,2024-02-12,19.38,ABMag,r - ZTF,5.496,Galaxy,LEDA 2129454,['LEDA 2129454' '270.952' '38.524' '5.496' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024cft,14:53:20.987,+18:12:07.67,2024-02-11 11:38:06.003,2024-02-12,19.8904,ABMag,r - ZTF,5.735,GtowardsCl,2MASX J14532107+1812025,"['2MASX J14532107+1812025' '223.338' '18.201' '5.735' 'inf' 'GtowardsCl'
 'GiC']",,,,F. Forster,Yes
2024cgp,13:54:08.293,+07:23:43.33,2024-02-11 09:38:11.000,2024-02-12,19.6655,ABMag,g - ZTF,5.935,EmissionG,2MASX J13540822+0723496,"['2MASX J13540822+0723496' '208.534' '7.397' '5.935' 'inf' 'EmissionG'
 'EmG']",,,,F. Forster,Yes
2024cew,17:01:05.291,+68:43:46.30,2024-02-11 05:27:37.728,2024-02-12,19.65,ABMag,L - GOTO,6.616,Galaxy,LEDA 2722973,['LEDA 2722973' '255.277' '68.73' '6.616' 'inf' 'Galaxy' 'G'],,,,S. Belkin,No
2024cfx,13:36:38.935,+06:16:48.67,2024-02-11 11:15:47.002,2024-02-12,19.8232,ABMag,r - ZTF,6.854,EmissionG,2MASX J13363854+0616449,"['2MASX J13363854+0616449' '204.161' '6.279' '6.854' 'inf' 'EmissionG'
 'EmG']",,,,F. Forster,Yes
2024cgn,13:54:05.626,+35:58:23.72,2024-02-11 09:23:42.999,2024-02-12,20.105,ABMag,g - ZTF,6.91,Galaxy,SDSS J135405.87+355829.9,['SDSS J135405.87+355829.9' '208.524' '35.975' '6.91' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
2024cdb,16:35:09.075,+44:20:05.19,2024-02-11 09:48:57.600,2024-02-12,19.71,ABMag,g - ZTF,7.466,Galaxy,2MASX J16350907+4419580,['2MASX J16350907+4419580' '248.788' '44.333' '7.466' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cfh,17:56:23.627,+42:41:29.79,2024-02-11 12:20:54.001,2024-02-12,19.6044,ABMag,r - ZTF,7.938,Galaxy,LEDA 2204093,['LEDA 2204093' '269.1' '42.69' '7.938' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
2024cdc,14:18:02.174,+23:21:44.22,2024-02-11 09:43:12.000,2024-02-12,19.98,ABMag,g - ZTF,8.228,Galaxy,LEDA 1686030,['LEDA 1686030' '214.509' '23.36' '8.228' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cfy,12:33:53.505,-22:24:25.46,2024-02-11 11:10:59.998,2024-02-12,19.9987,ABMag,r - ZTF,8.821,Galaxy,LEDA  814661,['LEDA  814661' '188.475' '-22.409' '8.821' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
2024cdr,12:14:10.926,-00:50:01.70,2024-02-11 08:55:40.800,2024-02-12,19.82,ABMag,g - ZTF,8.931,Galaxy,H-ATLAS J121411.3-004955,['H-ATLAS J121411.3-004955' '183.547' '-0.832' '8.931' 'inf' 'Galaxy' 'G'],EmissionG,Z  13-107,['Z  13-107' '183.547' '-0.832' '9.968' 'inf' 'EmissionG' 'EmG'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
