TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024sza,17:26:53.388,+56:50:53.51,2024-08-23 07:12:58.752,2024-08-28,18.768,ABMag,orange - ATLAS,3.123,Galaxy,LEDA 2549616,['LEDA 2549616' '261.721' '56.849' '3.123' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024szr,15:47:31.701,+32:58:26.65,2024-08-23 04:15:00.999,2024-08-28,20.493,ABMag,g - ZTF,3.435,Galaxy,2MASX J15473176+3258232,['2MASX J15473176+3258232' '236.882' '32.973' '3.435' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024taf,23:37:43.129,-09:01:55.12,2024-08-11 12:29:28.608,2024-08-28,21.15,ABMag,w - P1,3.632,GtowardsCl,DES J233743.30-090157.5,"['DES J233743.30-090157.5' '354.43' '-9.033' '3.632' 'inf' 'GtowardsCl'
 'GiC']",Galaxy,SDSS J233743.29-090147.0,['SDSS J233743.29-090147.0' '354.43' '-9.03' '8.423' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024tbh,01:50:21.053,+28:11:15.38,2024-08-08 12:56:08.736,2024-08-28,20.98,ABMag,w - P1,3.698,Galaxy,2MASX J01502120+2811184,['2MASX J01502120+2811184' '27.588' '28.188' '3.698' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024szw,15:35:18.271,+37:22:40.81,2024-08-27 04:16:48.999,2024-08-28,20.2658,ABMag,g - ZTF,3.975,GtowardsCl,SDSS J153518.18+372244.7,"['SDSS J153518.18+372244.7' '233.826' '37.379' '3.975' 'inf' 'GtowardsCl'
 'GiC']",,,,A. Munoz-Arancibia,Yes
2024tbq,02:00:04.299,-28:29:10.44,2024-08-15 13:34:45.120,2024-08-28,21.02,ABMag,w - P1,4.636,Galaxy,2dFGRS TGS304Z088,['2dFGRS TGS304Z088' '30.017' '-28.486' '4.636' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024szm,22:09:48.370,-18:21:55.92,2024-08-27 07:59:33.999,2024-08-28,20.0256,ABMag,g - ZTF,5.377,Galaxy,LEDA  869051,['LEDA  869051' '332.45' '-18.366' '5.377' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024tcf,21:52:35.215,-14:54:45.74,2024-08-03 11:31:32.736,2024-08-28,20.13,ABMag,w - P1,5.518,Galaxy,LEDA  918281,['LEDA  918281' '328.146' '-14.914' '5.518' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024szc,08:28:51.791,+42:31:22.85,2024-08-26 12:06:39.003,2024-08-28,18.8066,ABMag,r - ZTF,5.757,LINER,2MASX J08285213+4231184,['2MASX J08285213+4231184' '127.217' '42.522' '5.757' 'inf' 'LINER' 'LIN'],,,,Jesper Sollerman (SU),Yes
2024szn,21:57:35.300,-26:41:40.62,2024-08-27 07:32:04.001,2024-08-28,20.0025,ABMag,g - ZTF,6.226,Galaxy,2dFGRS TGS172Z239,['2dFGRS TGS172Z239' '329.396' '-26.693' '6.226' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024tac,23:20:30.207,-26:21:43.42,2024-08-03 12:25:31.872,2024-08-28,21.65,ABMag,w - P1,6.639,Galaxy,2dFGRS TGS126Z335,['2dFGRS TGS126Z335' '350.128' '-26.362' '6.639' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024tbw,01:57:41.000,+27:16:39.62,2024-08-08 12:57:05.760,2024-08-28,21.36,ABMag,w - P1,6.677,Galaxy,LEDA 1803133,['LEDA 1803133' '29.423' '27.278' '6.677' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024tap,01:39:12.593,-26:30:40.35,2024-08-10 14:03:34.848,2024-08-28,20.8,ABMag,w - P1,7.56,Galaxy,2MASX J01391220-2630344,['2MASX J01391220-2630344' '24.801' '-26.51' '7.56' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024szf,06:20:13.521,-45:13:03.35,2024-08-27 17:51:25.056,2024-08-28,17.9,ABMag,L - GOTO,8.67,Galaxy,LEDA  529180,['LEDA  529180' '95.055' '-45.215' '8.67' 'inf' 'Galaxy' 'G'],,,,D. O'Neill,No
