TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2023zqn,13:01:14.686,-04:19:42.63,2023-12-09 12:10:04.800,2023-12-13,19.41,ABMag,g - ZTF,1.755,Galaxy,2dFGRS TGN132Z121,['2dFGRS TGN132Z121' '195.311' '-4.329' '1.755' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023zrr,09:08:40.175,-06:53:09.45,2023-12-12 10:23:31.200,2023-12-13,19.93,ABMag,r - ZTF,1.869,Galaxy,LEDA 1027408,['LEDA 1027408' '137.167' '-6.886' '1.869' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023zty,13:13:41.693,+34:24:04.12,2023-12-12 15:25:07.680,2023-12-13,19.308,ABMag,cyan - ATLAS,2.315,Galaxy,2MASX J13134172+3424016,['2MASX J13134172+3424016' '198.424' '34.401' '2.315' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2023ztq,05:58:14.728,-30:30:00.02,2023-12-11 05:38:23.136,2023-12-13,19.658,ABMag,orange - ATLAS,2.58,Galaxy,LEDA  716501,['LEDA  716501' '89.561' '-30.501' '2.58' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2023zrh,11:27:27.627,+23:59:56.27,2023-12-09 14:09:42.912,2023-12-13,18.982,ABMag,cyan - ATLAS,2.642,Galaxy,LEDA 1697692,['LEDA 1697692' '171.866' '23.999' '2.642' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2023zqs,14:16:05.416,-01:15:35.60,2023-12-12 13:08:10.176,2023-12-13,17.8681,ABMag,r - ZTF,2.861,AGN,2dFGRS TGN274Z141,['2dFGRS TGN274Z141' '214.022' '-1.26' '2.861' 'inf' 'AGN' 'AGN'],,,,K. De (Caltech) on behalf of ZTF,Yes
2023zra,03:24:42.742,-34:42:20.80,2023-12-08 01:53:29.184,2023-12-13,19.758,ABMag,orange - ATLAS,2.991,Galaxy,LEDA  658638,['LEDA  658638' '51.177' '-34.706' '2.991' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2023zps,05:27:49.370,-05:21:43.48,2023-12-10 06:10:10.001,2023-12-13,19.375,ABMag,r - ZTF,3.002,Galaxy,LEDA 3092819,['LEDA 3092819' '81.955' '-5.362' '3.002' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2023zqr,13:20:58.507,-00:53:48.75,2023-12-12 12:29:36.384,2023-12-13,19.2715,ABMag,g - ZTF,3.405,Galaxy,2dFGRS TGN262Z040,['2dFGRS TGN262Z040' '200.244' '-0.896' '3.405' 'inf' 'Galaxy' 'G'],,,,K. De (Caltech) on behalf of ZTF,Yes
2018mlk,09:52:27.840,+18:47:22.20,2018-01-28 06:31:43.000,2023-12-13,21.61,ABMag,z - Sloan,3.444,Galaxy,2MASX J09522762+1847222,['2MASX J09522762+1847222' '148.115' '18.79' '3.444' 'inf' 'Galaxy' 'G'],,,,Ine Theunissen-Limpens,Yes
2023zst,03:30:31.979,-52:26:22.89,2023-12-09 02:07:36.768,2023-12-13,20.181,ABMag,orange - ATLAS,3.753,GtowardsCl,[MMK2007] J033032.13-522619.4,"['[MMK2007] J033032.13-522619.4' '52.634' '-52.439' '3.753' 'inf'
 'GtowardsCl' 'GiC']",,,,J. Tonry,No
2023ztk,22:26:10.586,-11:47:58.52,2023-12-10 05:31:30.144,2023-12-13,19.143,ABMag,cyan - ATLAS,4.028,Galaxy,LEDA  961566,['LEDA  961566' '336.545' '-11.799' '4.028' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2023zoj,11:04:00.705,+18:58:28.83,2023-12-08 13:59:33.792,2023-12-13,18.642,ABMag,orange - ATLAS,4.271,Galaxy,2MASX J11040042+1858293,['2MASX J11040042+1858293' '166.002' '18.975' '4.271' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2023zpq,06:26:26.810,-13:45:41.87,2023-12-10 09:33:42.002,2023-12-13,18.9648,ABMag,r - ZTF,4.333,Galaxy,LEDA  933601,['LEDA  933601' '96.612' '-13.763' '4.333' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2023zqi,12:51:46.179,-00:56:26.80,2023-11-11 13:07:40.800,2023-12-13,19.15,ABMag,r - ZTF,4.714,Galaxy,LEDA 1130883,['LEDA 1130883' '192.943' '-0.939' '4.714' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023zqh,13:01:44.364,-02:28:14.70,2023-12-10 12:33:07.200,2023-12-13,19.8,ABMag,r - ZTF,4.715,Galaxy,2dFGRS TGN190Z118,['2dFGRS TGN190Z118' '195.434' '-2.472' '4.715' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
