TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024iqt,00:34:12.031,-41:41:21.93,2024-05-12 03:22:38.208,2024-05-13,18.566,ABMag,cyan - ATLAS,2.153,Galaxy,2MASX J00341191-4141198,['2MASX J00341191-4141198' '8.55' '-41.689' '2.153' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024irp,10:15:46.098,+31:14:43.81,2024-05-12 04:11:20.999,2024-05-13,20.0158,ABMag,g - ZTF,2.233,Galaxy,LEDA 1938284,['LEDA 1938284' '153.942' '31.245' '2.233' 'inf' 'Galaxy' 'G'],F. Forster,No
2024iqw,22:24:34.754,-79:56:54.56,2024-05-10 00:43:12.000,2024-05-13,16.8,ABMag,g - Sloan,2.836,Galaxy,2MASX J22243475-7956579,['2MASX J22243475-7956579' '336.145' '-79.949' '2.836' 'inf' 'Galaxy' 'G'],K. Z. Stanek,No
2024ipz,21:04:40.932,-48:11:30.76,2024-05-12 00:45:01.728,2024-05-13,16.9,ABMag,cyan - ATLAS,3.697,Seyfert2,ESO 235-49,['ESO 235-49' '316.171' '-48.191' '3.697' '0.958' 'Seyfert2' 'Sy2'],J. Tonry,No
2024irh,14:34:47.223,-01:28:28.57,2024-05-08 08:56:18.816,2024-05-13,21.22,ABMag,w - P1,3.914,Galaxy,LEDA 1117797,['LEDA 1117797' '218.698' '-1.475' '3.914' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024irb,13:03:23.912,-07:26:06.79,2024-05-08 08:28:12.288,2024-05-13,20.57,ABMag,w - P1,4.01,Galaxy,LEDA 1019078,['LEDA 1019078' '195.85' '-7.434' '4.01' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024irn,17:35:27.713,+15:53:17.05,2024-05-12 10:06:14.996,2024-05-13,19.8369,ABMag,r - ZTF,4.919,Galaxy,LEDA 1495673,['LEDA 1495673' '263.864' '15.889' '4.919' 'inf' 'Galaxy' 'G'],F. Forster,No
2024ish,12:24:28.292,+56:09:39.72,2024-05-07 05:23:11.996,2024-05-13,20.2481,ABMag,r - ZTF,5.475,Galaxy,SDSS J122427.63+560939.4,['SDSS J122427.63+560939.4' '186.115' '56.161' '5.475' 'inf' 'Galaxy' 'G'],Eli Gendreau-Distler (UC Berkeley),Yes
2024irg,15:30:01.833,+21:07:26.89,2024-05-09 12:53:53.088,2024-05-13,21.58,ABMag,w - P1,5.57,Galaxy,SDSS J153001.54+210723.0,['SDSS J153001.54+210723.0' '232.506' '21.123' '5.57' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024isg,10:26:17.530,+08:02:21.85,2024-05-03 05:00:14.996,2024-05-13,20.8177,ABMag,g - ZTF,5.893,Galaxy,SDSS J102617.14+080223.3,['SDSS J102617.14+080223.3' '156.571' '8.04' '5.893' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024iqr,00:01:56.606,-40:39:37.45,2024-05-12 03:17:53.088,2024-05-13,17.728,ABMag,cyan - ATLAS,6.237,Galaxy,ESO 293-30,['ESO 293-30' '0.485' '-40.662' '6.237' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024iqa,12:17:23.314,+15:17:19.55,2024-05-11 21:58:10.560,2024-05-13,19.76,ABMag,L - GOTO,8.719,Galaxy,LEDA 1480548,['LEDA 1480548' '184.345' '15.288' '8.719' 'inf' 'Galaxy' 'G'],A. Kumar,Yes
2024iqb,12:08:41.507,-03:39:54.32,2024-05-08 06:25:11.136,2024-05-13,20.81,ABMag,w - P1,8.99,Galaxy,2dFGRS TGN120Z008,['2dFGRS TGN120Z008' '182.17' '-3.665' '8.99' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024iqo,23:07:07.037,-42:02:44.37,2024-05-12 03:11:52.800,2024-05-13,18.962,ABMag,cyan - ATLAS,9.155,Galaxy,LEDA  568977,['LEDA  568977' '346.777' '-42.048' '9.155' 'inf' 'Galaxy' 'G'],J. Tonry,No
