TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024hue,14:06:06.408,-31:33:27.54,2024-05-01 23:16:20.352,2024-05-03,18.834,ABMag,orange - ATLAS,4.199,Galaxy,LEDA  703802,['LEDA  703802' '211.525' '-31.558' '4.199' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024huf,12:14:43.269,+00:07:39.44,2024-04-07 10:06:48.096,2024-05-03,19.92,ABMag,w - P1,5.178,Galaxy,2dFGRS TGN318Z228,['2dFGRS TGN318Z228' '183.68' '0.126' '5.178' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024hus,10:27:24.142,-27:29:38.35,2024-05-01 20:41:34.944,2024-05-03,19.027,ABMag,cyan - ATLAS,5.928,EmissionG,6dFGS gJ102723.7-272938,"['6dFGS gJ102723.7-272938' '156.849' '-27.494' '5.928' 'inf' 'EmissionG'
 'EmG']",J. Tonry,No
2024hwj,08:47:14.062,+49:24:48.35,2024-05-01 06:03:17.856,2024-05-03,19.016,ABMag,orange - ATLAS,6.588,Galaxy,LEDA 2342300,['LEDA 2342300' '131.806' '49.414' '6.588' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024hut,18:54:50.626,-44:07:27.29,2024-05-02 04:25:32.160,2024-05-03,18.422,ABMag,orange - ATLAS,7.146,EmissionG,LEDA  540601,['LEDA  540601' '283.712' '-44.126' '7.146' 'inf' 'EmissionG' 'EmG'],J. Tonry,No
2024huy,12:04:05.139,-29:30:40.01,2024-05-01 22:12:23.328,2024-05-03,19.347,ABMag,cyan - ATLAS,7.241,Galaxy,LEDA  728502,['LEDA  728502' '181.021' '-29.509' '7.241' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024hwi,21:09:28.996,-38:13:16.18,2024-05-02 03:31:56.352,2024-05-03,18.165,ABMag,orange - ATLAS,7.504,Galaxy,LEDA  131533,['LEDA  131533' '317.369' '-38.219' '7.504' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024huu,23:03:08.162,-50:55:53.42,2024-05-02 08:26:20.832,2024-05-03,18.367,ABMag,orange - ATLAS,8.191,Galaxy,LEDA   95418,['LEDA   95418' '345.786' '-50.93' '8.191' 'inf' 'Galaxy' 'G'],J. Tonry,No
2023adrp,05:26:36.135,-65:34:00.74,2023-03-12 19:30:41.000,2024-05-03,20.11,ABMag,BG-q - BlackGem,8.346,EmissionG,LEDA 3698782,['LEDA 3698782' '81.652' '-65.565' '8.346' 'inf' 'EmissionG' 'EmG'],F. Stoppa,No
2024huj,15:14:08.286,+39:57:27.66,2024-05-02 07:20:01.248,2024-05-03,19.84,ABMag,g - ZTF,8.667,Galaxy,LEDA 2158356,['LEDA 2158356' '228.538' '39.957' '8.667' 'inf' 'Galaxy' 'G'],J. Nordin,No
2024hwl,08:20:46.525,+16:38:38.38,2024-05-02 21:02:17.376,2024-05-03,19.66,ABMag,L - GOTO,9.198,AGN,UGC  4350,['UGC  4350' '125.192' '16.646' '9.198' '8.594' 'AGN' 'AGN'],K. Ulaczyk,Yes
