TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024gfw,12:46:05.786,+33:04:52.16,2024-04-09 09:22:16.608,2024-04-13,20.39,ABMag,r - P1,2.136,Galaxy,NGP9 F268-1826291,['NGP9 F268-1826291' '191.523' '33.081' '2.136' 'inf' 'Galaxy' 'G'],,,,D. O. Jones (UC Santa Cruz),No
2024gjh,16:05:08.204,+40:11:11.16,2024-04-11 11:50:12.998,2024-04-13,21.2783,ABMag,g - ZTF,2.223,Galaxy,SDSS J160508.32+401109.4,['SDSS J160508.32+401109.4' '241.285' '40.186' '2.223' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024glz,15:06:40.805,-07:49:42.20,2024-04-06 13:08:56.832,2024-04-13,19.98,ABMag,g - P1,2.288,Galaxy,LEDA 1012381,['LEDA 1012381' '226.67' '-7.829' '2.288' 'inf' 'Galaxy' 'G'],,,,D. O. Jones (UC Santa Cruz),No
2024gln,14:55:47.256,+12:32:27.15,2024-03-17 11:30:13.248,2024-04-13,19.91,ABMag,w - P1,2.454,Galaxy,LEDA  140414,['LEDA  140414' '223.947' '12.542' '2.454' '1.5' 'Galaxy' 'G'],RadioG,SDSS J145547.63+123223.1,['SDSS J145547.63+123223.1' '223.948' '12.54' '6.794' 'inf' 'RadioG' 'rG'],K. C. Chambers,Yes
2024ggz,10:59:10.223,-36:37:03.33,2024-04-10 10:56:25.440,2024-04-13,19.59,ABMag,L - GOTO,2.551,Galaxy,Gaia DR3 5400981955238080896,"['Gaia DR3 5400981955238080896' '164.793' '-36.618' '2.551' 'inf' 'Galaxy'
 'G']",,,,K. Ackley,No
2024gjk,15:18:21.612,+13:27:09.64,2024-04-11 08:49:25.997,2024-04-13,21.8133,ABMag,g - ZTF,2.675,Galaxy,SDSSCGB 32386.3,['SDSSCGB 32386.3' '229.59' '13.452' '2.675' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024gls,11:22:49.708,+54:08:33.28,2024-03-21 10:22:18.624,2024-04-13,20.42,ABMag,i - P1,2.714,EmissionG,2MASX J11224991+5408311,"['2MASX J11224991+5408311' '170.708' '54.142' '2.714' 'inf' 'EmissionG'
 'EmG']",,,,K. C. Chambers,Yes
2024gja,04:15:40.098,-49:47:50.70,2024-04-11 17:30:01.152,2024-04-13,19.572,ABMag,orange - ATLAS,3.007,Galaxy,LEDA  473106,['LEDA  473106' '63.918' '-49.797' '3.007' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024glk,12:23:54.864,+32:56:56.25,2024-03-27 11:02:31.776,2024-04-13,20.65,ABMag,i - P1,3.235,Galaxy,SDSS J122355.05+325658.4,['SDSS J122355.05+325658.4' '185.979' '32.95' '3.235' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024glg,09:00:07.611,+60:05:00.43,2024-03-22 08:31:38.784,2024-04-13,19.7,ABMag,i - P1,3.906,AGN,MCG+10-13-050,['MCG+10-13-050' '135.03' '60.083' '3.906' 'inf' 'AGN' 'AGN'],,,,K. C. Chambers,Yes
2024ghx,16:02:34.829,+36:52:53.52,2024-04-10 10:50:36.997,2024-04-13,21.0943,ABMag,r - ZTF,4.302,Galaxy,2MASX J16023495+3652592,['2MASX J16023495+3652592' '240.646' '36.883' '4.302' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024gga,11:14:32.477,-26:37:09.80,2024-04-10 11:16:59.232,2024-04-13,19.73,ABMag,L - GOTO,4.81,Galaxy,LEDA  765894,['LEDA  765894' '168.635' '-26.618' '4.81' 'inf' 'Galaxy' 'G'],,,,T. Killestein,No
2024gkf,22:43:31.449,+23:56:11.19,2024-04-04 12:24:08.997,2024-04-13,19.3281,ABMag,r - ZTF,5.713,Galaxy,Z 474-24,['Z 474-24' '340.88' '23.935' '5.713' '4.908' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024gkx,19:13:43.510,+45:49:14.41,2024-04-06 23:35:31.200,2024-04-13,18.99,ABMag,G - Gaia,5.828,Galaxy,2MASX J19134338+4549090,['2MASX J19134338+4549090' '288.431' '45.819' '5.828' 'inf' 'Galaxy' 'G'],,,,S.T. Hodgkin,No
2024glm,15:33:03.771,-14:24:42.12,2024-03-13 14:59:27.168,2024-04-13,20.76,ABMag,w - P1,6.184,EmissionG,6dFGS gJ153303.3-142442,"['6dFGS gJ153303.3-142442' '233.264' '-14.412' '6.184' 'inf' 'EmissionG'
 'EmG']",,,,K. C. Chambers,No
2024gft,09:53:19.716,-18:25:05.32,2024-04-10 07:11:04.704,2024-04-13,20.58,ABMag,r - P1,6.215,Galaxy,ESO 566-23,['ESO 566-23' '148.33' '-18.418' '6.215' 'inf' 'Galaxy' 'G'],,,,D. O. Jones (UC Santa Cruz),No
2024ggn,06:42:52.519,-71:47:58.74,2024-04-11 01:55:12.000,2024-04-13,16.7,ABMag,g - Sloan,6.296,GtowardsGroup,ESO  58-11,['ESO  58-11' '100.715' '-71.798' '6.296' '1.819' 'GtowardsGroup' 'GiG'],,,,K. Z. Stanek,No
2024ggi,11:18:22.091,-32:50:15.29,2024-04-11 03:22:35.616,2024-04-13,18.915,ABMag,orange - ATLAS,6.66,Cluster*,[L2004] n3621-471,['[L2004] n3621-471' '169.591' '-32.836' '6.66' 'inf' 'Cluster*' 'Cl*'],,,,J. Tonry,No
2024gjj,16:21:48.702,+42:57:48.39,2024-04-09 06:29:08.002,2024-04-13,21.1307,ABMag,g - ZTF,7.673,Galaxy,SDSS J162149.39+425748.7,['SDSS J162149.39+425748.7' '245.456' '42.964' '7.673' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024gkd,23:16:38.692,+15:53:58.29,2024-04-12 12:24:35.004,2024-04-13,17.8716,ABMag,r - ZTF,7.759,Galaxy,Z 454-19,['Z 454-19' '349.161' '15.897' '7.759' '3.89' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024ggr,23:39:36.690,-38:39:56.59,2024-04-06 19:13:26.400,2024-04-13,18.87,ABMag,G - Gaia,7.895,Galaxy,2MASX J23393604-3839577,['2MASX J23393604-3839577' '354.9' '-38.666' '7.895' 'inf' 'Galaxy' 'G'],,,,S.T. Hodgkin,No
2024ghj,11:21:31.761,+17:30:28.34,2024-04-04 07:09:14.000,2024-04-13,21.0277,ABMag,g - ZTF,8.024,Galaxy,SDSSCGB 51273.1,['SDSSCGB 51273.1' '170.38' '17.508' '8.024' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024gll,14:50:54.881,-19:22:32.14,2024-03-18 13:19:28.416,2024-04-13,21.02,ABMag,w - P1,8.245,EmissionG,LEDA  160183,['LEDA  160183' '222.731' '-19.375' '8.245' 'inf' 'EmissionG' 'EmG'],,,,K. C. Chambers,No
2024gil,16:20:23.398,+17:57:47.41,2024-04-09 09:14:02.003,2024-04-13,20.9782,ABMag,i - ZTF,9.483,Galaxy,SDSS J162023.11+175738.8,['SDSS J162023.11+175738.8' '245.096' '17.961' '9.483' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024ghh,10:15:52.205,-00:02:39.58,2024-04-04 05:35:12.002,2024-04-13,20.279,ABMag,g - ZTF,9.726,Galaxy,2MASX J10155184-0002314,['2MASX J10155184-0002314' '153.966' '-0.042' '9.726' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
