TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024jmb,09:07:41.825,+01:41:23.81,2024-03-02 09:59:31.776,2024-05-29,20.84,ABMag,w - P1,2.332,BrightestCG,SDSS J090741.76+014121.5,"['SDSS J090741.76+014121.5' '136.924' '1.689' '2.332' 'inf' 'BrightestCG'
 'BiC']",,,,K. C. Chambers,Yes
2024jpf,06:16:57.902,+53:04:42.08,2024-05-13 03:49:05.998,2024-05-29,19.2695,ABMag,r - ZTF,2.722,Galaxy,LEDA 2431245,['LEDA 2431245' '94.24' '53.078' '2.722' 'inf' 'Galaxy' 'G'],,,,Nabeel Rehemtulla (CIERA,No
2024jlr,14:08:58.212,+06:04:31.73,2024-05-27 08:29:47.328,2024-05-29,20.15,ABMag,i - P1,2.744,Galaxy,SDSS J140858.15+060434.3,['SDSS J140858.15+060434.3' '212.242' '6.076' '2.744' 'inf' 'Galaxy' 'G'],Galaxy,LEDA 1294160,['LEDA 1294160' '212.243' '6.077' '4.467' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),Yes
2024jph,06:17:31.716,+44:36:18.97,2024-05-08 03:45:00.000,2024-05-29,19.4801,ABMag,r - ZTF,2.782,Galaxy,LEDA 2247947,['LEDA 2247947' '94.383' '44.605' '2.782' 'inf' 'Galaxy' 'G'],,,,Nabeel Rehemtulla (CIERA,No
2024jqd,11:21:26.324,+22:18:08.74,2024-04-08 06:05:40.416,2024-05-29,20.8,ABMag,w - P1,2.895,Galaxy,2MASX J11212650+2218093,['2MASX J11212650+2218093' '170.361' '22.303' '2.895' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024job,13:59:27.561,+02:07:26.48,2024-03-31 12:34:29.280,2024-05-29,21.59,ABMag,w - P1,2.937,Galaxy,LAMOST J135927.37+020725.4,['LAMOST J135927.37+020725.4' '209.864' '2.124' '2.937' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024jnx,11:28:45.990,+04:05:33.84,2024-04-05 08:56:32.640,2024-05-29,21.55,ABMag,w - P1,3.005,Galaxy,LAMOST J112845.97+040530.8,['LAMOST J112845.97+040530.8' '172.192' '4.092' '3.005' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024jnu,11:56:57.080,+50:57:41.49,2024-03-02 11:49:19.776,2024-05-29,21.4,ABMag,w - P1,3.633,Galaxy,LEDA 2385789,['LEDA 2385789' '179.237' '50.961' '3.633' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024jnt,13:19:58.897,+40:48:31.31,2024-03-03 13:46:39.648,2024-05-29,21.16,ABMag,w - P1,3.901,Galaxy,SDSS J131958.55+404830.7,['SDSS J131958.55+404830.7' '199.994' '40.809' '3.901' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024jmh,13:59:54.648,-01:26:11.70,2024-04-17 09:43:16.320,2024-05-29,20.66,ABMag,w - P1,4.096,Galaxy,2dFGRS TGN271Z104,['2dFGRS TGN271Z104' '209.979' '-1.437' '4.096' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024jky,14:41:39.805,+36:44:17.86,2024-05-22 07:23:43.995,2024-05-29,19.5282,ABMag,g - ZTF,4.357,Galaxy,MCG+06-32-084,['MCG+06-32-084' '220.416' '36.739' '4.357' 'inf' 'Galaxy' 'G'],,,,Yu-Jing Qin (Caltech),Yes
2024jlz,14:43:11.625,+15:53:45.34,2024-03-17 11:24:31.104,2024-05-29,21.42,ABMag,w - P1,4.684,Galaxy,2MASX J14431164+1553406,['2MASX J14431164+1553406' '220.799' '15.895' '4.684' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024jll,15:15:25.473,+09:01:15.58,2024-05-26 07:50:41.999,2024-05-29,20.2255,ABMag,r - ZTF,4.81,Galaxy,LEDA 1358101,['LEDA 1358101' '228.857' '9.02' '4.81' '3.367' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024jqj,02:38:21.243,+25:13:36.76,2024-02-20 05:55:09.696,2024-05-29,20.9,ABMag,i - P1,5.001,Galaxy,LEDA 1729408,['LEDA 1729408' '39.588' '25.226' '5.001' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024jlx,13:59:38.489,+57:56:02.11,2024-04-16 10:25:56.352,2024-05-29,21.02,ABMag,w - P1,5.087,Galaxy,2MASX J13593886+5755571,['2MASX J13593886+5755571' '209.912' '57.933' '5.087' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024joy,07:23:40.808,+41:28:29.09,2024-05-19 04:21:16.001,2024-05-29,19.4293,ABMag,i - ZTF,5.372,Galaxy,2MASX J07234037+4128309,['2MASX J07234037+4128309' '110.918' '41.475' '5.372' 'inf' 'Galaxy' 'G'],,,,Nabeel Rehemtulla (CIERA,Yes
2024jng,10:48:00.694,+34:42:44.43,2024-03-28 08:46:14.016,2024-05-29,20.34,ABMag,i - P1,7.026,Galaxy,2MASX J10480122+3442441,['2MASX J10480122+3442441' '162.005' '34.712' '7.026' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024jon,12:42:37.009,-05:50:32.08,2024-02-15 12:32:02.400,2024-05-29,21.83,ABMag,w - P1,8.196,Galaxy,LEDA 1039781,['LEDA 1039781' '190.656' '-5.841' '8.196' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024jpq,12:19:53.683,+01:16:22.09,2024-05-28 04:57:21.997,2024-05-29,20.2389,ABMag,g - ZTF,8.219,Galaxy,SDSS J121954.22+011620.8,['SDSS J121954.22+011620.8' '184.976' '1.272' '8.219' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
