TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Gal_3_type,Gal_3_name,Gal_3_info,Reporter,SDSS_image
2024bce,18:15:57.371,+30:19:19.25,2024-01-28 15:05:02.400,2024-01-29,17.939,ABMag,orange - ATLAS,3.725,Galaxy,LEDA 1899146,['LEDA 1899146' '273.988' '30.322' '3.725' 'inf' 'Galaxy' 'G'],,,,,,,J. Tonry,No
2024axv,10:14:42.354,+00:14:21.45,2024-01-20 12:17:57.408,2024-01-29,21.45,ABMag,w - P1,3.765,Galaxy,2MASX J10144230+0014255,['2MASX J10144230+0014255' '153.676' '0.24' '3.765' 'inf' 'Galaxy' 'G'],,,,,,,K. C. Chambers,Yes
2024ayj,03:05:58.310,-23:40:54.23,2024-01-19 05:58:43.104,2024-01-29,21.04,ABMag,w - P1,3.99,Galaxy,LEDA  798273,['LEDA  798273' '46.494' '-23.682' '3.99' 'inf' 'Galaxy' 'G'],,,,,,,K. C. Chambers,No
2024aym,10:30:23.484,+04:09:43.51,2024-01-20 12:15:00.288,2024-01-29,21.43,ABMag,w - P1,4.488,Galaxy,SDSS J103023.43+040947.9,['SDSS J103023.43+040947.9' '157.598' '4.163' '4.488' 'inf' 'Galaxy' 'G'],,,,,,,K. C. Chambers,Yes
2024ayf,08:59:00.221,+40:11:42.94,2024-01-20 13:39:08.640,2024-01-29,20.85,ABMag,w - P1,4.501,Galaxy,2MASX J08590054+4011413,['2MASX J08590054+4011413' '134.752' '40.195' '4.501' 'inf' 'Galaxy' 'G'],,,,,,,K. C. Chambers,Yes
2024axh,22:53:29.400,+31:38:37.54,2024-01-18 23:32:38.400,2024-01-29,18.54,ABMag,G - Gaia,5.099,GtowardsGroup,Mrk  922,['Mrk  922' '343.373' '31.645' '5.099' '2.205' 'GtowardsGroup' 'GiG'],,,,,,,S.T. Hodgkin,Yes
2024axe,23:22:06.535,+24:20:59.38,2024-01-28 05:12:58.176,2024-01-29,18.071,ABMag,orange - ATLAS,5.688,Galaxy,LEDA 1705274,['LEDA 1705274' '350.527' '24.348' '5.688' 'inf' 'Galaxy' 'G'],,,,,,,J. Tonry,No
2024ayv,13:48:21.587,-29:37:41.02,2024-01-28 07:24:33.408,2024-01-29,17.908,ABMag,orange - ATLAS,5.977,EmissionG,IC 4326,['IC 4326' '207.09' '-29.626' '5.977' '1.826' 'EmissionG' 'EmG'],,,,,,,J. Tonry,No
2024axx,11:15:20.045,+03:07:27.92,2024-01-19 14:45:44.640,2024-01-29,19.3,ABMag,w - P1,6.083,Galaxy,2MASX J11151992+0307223,['2MASX J11151992+0307223' '168.833' '3.123' '6.083' 'inf' 'Galaxy' 'G'],,,,,,,K. C. Chambers,Yes
2024azv,10:00:29.014,+40:51:56.63,2024-01-20 13:49:39.360,2024-01-29,21.79,ABMag,w - P1,6.09,BrightestCG,SDSS J100028.51+405158.9,"['SDSS J100028.51+405158.9' '150.119' '40.866' '6.09' 'inf' 'BrightestCG'
 'BiC']",,,,,,,K. C. Chambers,No
2024baw,03:19:53.128,-15:26:23.62,2024-01-19 06:02:25.152,2024-01-29,20.1,ABMag,w - P1,7.758,Galaxy,LEDA  911213,['LEDA  911213' '49.969' '-15.44' '7.758' 'inf' 'Galaxy' 'G'],,,,,,,K. C. Chambers,No
