TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024uqp,20:36:29.311,-36:06:48.40,2024-07-06 10:39:32.832,2024-09-06,20.55,ABMag,w - P1,3.481,Galaxy,Gaia DR3 6683328691536428032,"['Gaia DR3 6683328691536428032' '309.122' '-36.114' '3.481' 'inf' 'Galaxy'
 'G']",K. C. Chambers,No
2024uqv,23:22:07.352,-31:01:02.96,2024-08-27 11:13:45.696,2024-09-06,20.47,ABMag,w - P1,3.786,Galaxy,2dFGRS TGS348Z205,['2dFGRS TGS348Z205' '350.53' '-31.017' '3.786' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024uqo,15:01:37.520,-29:07:52.48,2024-07-06 07:19:11.136,2024-09-06,20.73,ABMag,w - P1,4.237,Galaxy,LEDA  160397,['LEDA  160397' '225.407' '-29.132' '4.237' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024usq,00:06:50.256,+00:46:26.24,2024-09-04 13:56:21.984,2024-09-06,20.12,ABMag,r - P1,4.316,Galaxy,SDSS J000649.98+004627.5,['SDSS J000649.98+004627.5' '1.708' '0.774' '4.316' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),Yes
2024uqt,22:33:59.391,-29:01:43.39,2024-08-10 13:37:10.272,2024-09-06,21.02,ABMag,w - P1,4.394,Galaxy,2dFGRS TGS258Z194,['2dFGRS TGS258Z194' '338.497' '-29.03' '4.394' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024utp,23:53:20.500,-22:15:17.13,2024-09-02 11:41:07.296,2024-09-06,19.66,ABMag,r - P1,4.678,Galaxy,LEDA  816985,['LEDA  816985' '358.337' '-22.254' '4.678' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),No
2024urv,06:52:40.400,+37:49:41.72,2024-09-03 10:53:28.000,2024-09-06,19.4813,ABMag,g - ZTF,4.917,Galaxy,2MASX J06523998+3749424,['2MASX J06523998+3749424' '103.167' '37.828' '4.917' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024urj,21:04:27.420,-35:16:19.34,2024-07-06 10:44:11.904,2024-09-06,20.62,ABMag,w - P1,6.009,EmissionG,6dFGS gJ210427.5-351614,"['6dFGS gJ210427.5-351614' '316.115' '-35.27' '6.009' 'inf' 'EmissionG'
 'EmG']",K. C. Chambers,No
2024uqu,18:55:04.037,+43:24:03.96,2024-08-31 06:32:23.136,2024-09-06,20.93,ABMag,w - P1,6.223,Galaxy,LEDA 2219898,['LEDA 2219898' '283.769' '43.401' '6.223' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024uqf,21:37:52.600,-60:50:36.86,2024-09-01 10:29:42.720,2024-09-06,19.8,ABMag,L - GOTO,6.52,Galaxy,2dFGRS TGS918Z210,['2dFGRS TGS918Z210' '324.47' '-60.845' '6.52' 'inf' 'Galaxy' 'G'],G. Ramsay,No
2024uqr,20:36:19.097,-22:58:32.94,2024-08-27 07:32:26.016,2024-09-06,21.02,ABMag,w - P1,8.228,Galaxy,LEDA  806448,['LEDA  806448' '309.081' '-22.978' '8.228' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
