TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024qrj,05:23:19.215,-43:54:59.64,2024-07-30 19:00:59.040,2024-08-01,18.73,ABMag,L - GOTO,3.483,Galaxy,LEDA  542949,['LEDA  542949' '80.83' '-43.918' '3.483' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024qrz,00:31:27.104,-23:00:01.29,2024-07-29 14:13:13.728,2024-08-01,20.2,ABMag,w - P1,4.158,GtowardsGroup,6dFGS gJ003127.0-230004,"['6dFGS gJ003127.0-230004' '7.862' '-23.001' '4.158' 'inf' 'GtowardsGroup'
 'GiG']",K. C. Chambers,No
2024qsb,10:38:42.963,-50:32:24.28,2024-07-30 17:59:48.768,2024-08-01,18.711,ABMag,orange - ATLAS,4.683,Galaxy,2MASX J10384342-5032226,['2MASX J10384342-5032226' '159.681' '-50.54' '4.683' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024qrd,13:49:05.079,+25:48:14.82,2024-07-29 21:52:34.464,2024-08-01,19.69,ABMag,L - GOTO,4.986,Galaxy,2MASX J13490471+2548148,['2MASX J13490471+2548148' '207.27' '25.804' '4.986' 'inf' 'Galaxy' 'G'],A. Kumar,Yes
2024qrx,23:47:58.529,-65:38:33.82,2024-07-30 16:10:07.680,2024-08-01,19.33,ABMag,L - GOTO,5.453,Galaxy,LEDA  311506,['LEDA  311506' '356.991' '-65.642' '5.453' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024qtm,22:41:58.112,-53:59:49.89,2024-07-31 14:14:22.848,2024-08-01,19.82,ABMag,L - GOTO,6.389,Galaxy,LEDA  423972,['LEDA  423972' '340.491' '-53.996' '6.389' 'inf' 'Galaxy' 'G'],M. Kennedy,No
2024qrs,04:30:04.361,-16:50:58.10,2024-07-30 18:42:54.720,2024-08-01,19.88,ABMag,L - GOTO,6.582,Galaxy,LEDA  892638,['LEDA  892638' '67.52' '-16.85' '6.582' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024qth,02:45:52.752,-41:24:37.99,2024-07-31 16:04:50.592,2024-08-01,19.76,ABMag,L - GOTO,6.915,Galaxy,2MASX J02455226-4124425,['2MASX J02455226-4124425' '41.468' '-41.412' '6.915' 'inf' 'Galaxy' 'G'],D. O'Neill,No
2024qtf,23:39:28.297,-45:57:45.66,2024-07-31 14:23:33.216,2024-08-01,19.31,ABMag,L - GOTO,6.95,GtowardsCl,2MASX J23392854-4557520,"['2MASX J23392854-4557520' '354.869' '-45.964' '6.95' 'inf' 'GtowardsCl'
 'GiC']",M. Kennedy,No
2024qsi,10:16:59.440,+61:32:48.23,2024-07-27 03:46:04.800,2024-08-01,18.93,ABMag,G - Gaia,8.531,Galaxy,MCG+10-15-056,['MCG+10-15-056' '154.243' '61.548' '8.531' 'inf' 'Galaxy' 'G'],S.T. Hodgkin,Yes
