TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024hnf,14:11:46.409,+57:26:10.54,2024-04-29 06:47:28.003,2024-04-30,19.8489,ABMag,g - ZTF,3.138,Galaxy,2MASX J14114668+5726089,['2MASX J14114668+5726089' '212.945' '57.436' '3.138' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024hmw,16:20:29.703,+14:16:21.43,2024-04-29 07:26:49.004,2024-04-30,18.7276,ABMag,g - ZTF,3.201,Galaxy,LEDA 1453899,['LEDA 1453899' '245.125' '14.272' '3.201' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024hnj,11:50:58.204,-05:23:12.48,2024-04-27 11:19:33.888,2024-04-30,17.77,ABMag,L - GOTO,3.354,Galaxy,2MASX J11505819-0523095,['2MASX J11505819-0523095' '177.743' '-5.386' '3.354' '4.028' 'Galaxy' 'G'],,,,J. Lyman,No
2024hlr,15:10:27.195,+49:46:27.79,2024-04-29 08:12:51.998,2024-04-30,20.0421,ABMag,r - ZTF,3.382,Galaxy,2MASX J15102744+4946303,['2MASX J15102744+4946303' '227.614' '49.775' '3.382' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024hng,13:55:27.431,+30:41:35.00,2024-04-29 07:38:50.004,2024-04-30,19.3943,ABMag,g - ZTF,3.927,Galaxy,SDSS J135527.38+304131.1,['SDSS J135527.38+304131.1' '208.864' '30.692' '3.927' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024hld,09:53:08.829,+10:20:25.46,2024-04-29 04:28:50.880,2024-04-30,19.74,ABMag,g - ZTF,4.08,Galaxy,LEDA 1378122,['LEDA 1378122' '148.286' '10.341' '4.08' 'inf' 'Galaxy' 'G'],,,,J. Nordin,Yes
2024hkq,09:54:19.135,+48:12:13.25,2024-04-17 04:56:31.004,2024-04-30,19.9745,ABMag,g - ZTF,4.173,Galaxy,2MASX J09541895+4812171,['2MASX J09541895+4812171' '148.579' '48.205' '4.173' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024hlf,12:32:11.082,+76:49:24.94,2024-04-29 06:49:34.752,2024-04-30,19.25,ABMag,g - ZTF,4.854,Galaxy,2MASX J12321031+7649199,['2MASX J12321031+7649199' '188.043' '76.822' '4.854' 'inf' 'Galaxy' 'G'],,,,J. Nordin,No
2024hnd,14:54:29.565,+54:05:35.90,2024-04-29 07:45:45.000,2024-04-30,19.5032,ABMag,g - ZTF,5.203,Galaxy,2MASX J14542949+5405411,['2MASX J14542949+5405411' '223.623' '54.095' '5.203' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024hly,14:33:38.869,+13:16:40.42,2024-04-28 08:28:14.880,2024-04-30,20.21,ABMag,r - P1,5.604,Galaxy,SDSS J143338.94+131634.9,['SDSS J143338.94+131634.9' '218.412' '13.276' '5.604' 'inf' 'Galaxy' 'G'],,,,D. O. Jones (UC Santa Cruz),Yes
2024hla,07:50:28.186,+50:12:00.03,2024-04-29 04:52:08.996,2024-04-30,19.3743,ABMag,r - ZTF,6.204,Galaxy,2MASX J07502759+5011575,['2MASX J07502759+5011575' '117.615' '50.199' '6.204' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024hmb,11:09:39.946,+43:59:48.34,2024-04-27 07:27:04.608,2024-04-30,21.43,ABMag,r - P1,7.179,Galaxy,2MASX J11093929+4359492,['2MASX J11093929+4359492' '167.414' '43.997' '7.179' 'inf' 'Galaxy' 'G'],,,,D. O. Jones (UC Santa Cruz),No
2024hmh,07:20:00.534,-52:02:17.68,2024-04-28 00:47:19.968,2024-04-30,18.633,ABMag,orange - ATLAS,8.229,Galaxy,2MASX J07195974-5202140,['2MASX J07195974-5202140' '109.999' '-52.037' '8.229' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024hkx,10:39:21.535,+48:52:36.91,2024-04-22 04:49:35.999,2024-04-30,19.8999,ABMag,g - ZTF,8.64,Galaxy,MCG+08-20-003,['MCG+08-20-003' '159.841' '48.879' '8.64' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024hnh,15:55:32.623,-24:50:06.40,2024-04-29 14:35:07.872,2024-04-30,19.26,ABMag,L - GOTO,9.005,Galaxy,LEDA  785634,['LEDA  785634' '238.887' '-24.833' '9.005' 'inf' 'Galaxy' 'G'],,,,M. Kennedy,No
