TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2023xeb,07:34:38.037,+00:50:39.54,2023-11-05 10:37:55.200,2023-11-10,19.01,ABMag,g - ZTF,2.12,Galaxy,2MASX J07343797+0050379,['2MASX J07343797+0050379' '113.658' '0.844' '2.12' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023xep,22:22:34.698,-26:44:39.75,2023-11-06 04:53:45.600,2023-11-10,19.66,ABMag,g - ZTF,2.347,InteractingG,ESO 533-22,['ESO 533-22' '335.645' '-26.745' '2.347' 'inf' 'InteractingG' 'IG'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023xhg,21:10:36.874,+09:19:47.46,2023-11-09 05:30:52.128,2023-11-10,20.67,ABMag,i - P1,2.352,Galaxy,SDSS J211037.03+091947.2,['SDSS J211037.03+091947.2' '317.654' '9.33' '2.352' 'inf' 'Galaxy' 'G'],,,,D. O. Jones (UC Santa Cruz),Yes
2022aeqw,12:09:10.134,-04:45:19.09,2022-11-17 12:51:50.400,2023-11-10,18.13,ABMag,r - ZTF,2.577,Seyfert1,2dFGRS TGN061Z160,['2dFGRS TGN061Z160' '182.292' '-4.755' '2.577' 'inf' 'Seyfert1' 'Sy1'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023xds,02:24:13.375,+35:41:41.59,2023-11-02 04:16:19.200,2023-11-10,20.09,ABMag,g - ZTF,2.811,Galaxy,Gaia DR3 327834067728061440,"['Gaia DR3 327834067728061440' '36.055' '35.694' '2.811' 'inf' 'Galaxy'
 'G']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023xdi,11:18:03.963,-08:27:27.74,2023-11-03 12:41:45.600,2023-11-10,19.36,ABMag,r - ZTF,2.895,Galaxy,LEDA 1003492,['LEDA 1003492' '169.516' '-8.457' '2.895' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023xcx,08:05:46.062,-07:27:59.20,2023-11-02 10:01:55.200,2023-11-10,19.79,ABMag,r - ZTF,2.948,Galaxy,LEDA 1018483,['LEDA 1018483' '121.442' '-7.467' '2.948' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023xfq,23:40:08.491,+26:22:38.39,2023-11-06 03:12:57.600,2023-11-10,20.41,ABMag,r - ZTF,3.267,GtowardsCl,[PRB93]  362,['[PRB93]  362' '355.036' '26.376' '3.267' 'inf' 'GtowardsCl' 'GiC'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023xgz,01:36:16.125,-07:56:27.82,2023-11-08 07:53:04.992,2023-11-10,20.19,ABMag,w - P1,4.603,GtowardsCl,LEDA 1010633,['LEDA 1010633' '24.066' '-7.94' '4.603' 'inf' 'GtowardsCl' 'GiC'],,,,K. C. Chambers,Yes
2023xhb,01:21:47.011,-00:46:40.27,2023-11-08 07:48:26.784,2023-11-10,19.65,ABMag,w - P1,4.605,EmissionG,LEDA  144070,['LEDA  144070' '20.447' '-0.779' '4.605' 'inf' 'EmissionG' 'EmG'],,,,K. C. Chambers,Yes
